MILP, Tercio, Search
4, 8.92240642335927, 8.92240642335927, 8.92240642335927
4, 10.217861636949646, 10.21786163694967, 10.21786163694967
4, 8.725442963131794, 8.725442963131824, 8.725442963131824
4, 8.498109920867432, 8.498109920867432, 8.498109920867432
4, 8.96649965841279, 8.966499658412788, 8.966499658412788
4, 5.237875035769147, 5.237875035769493, 5.237875035769493
4, 6.603100013551896, 6.603100013551895, 6.603100013551894
4, 6.278811919060538, 6.27881191978843, 6.27881191978843
4, 13.461899655585093, 13.461899655585093, 13.461899655585093
4, 7.458014079236543, 7.458014079236543, 7.458014079236543
4, 7.60015543315013, 10.724081298881206, 7.6001554331501335
4, 7.140513829662284, 7.140513829662288, 7.140513829662288
4, 7.760719510642213, 7.7607195106435825, 7.7607195106435825
4, 5.691391447564338, 5.691391447564348, 5.691391447564348
4, 8.976217043480121, 8.976217043483533, 8.976217043483533
4, 13.960584164555346, 13.960584164555666, 13.960584164555666
4, 8.764325005073273, 8.764325005073339, 8.764325005073339
4, 4.740626365712648, 4.740626365712648, 4.740626365712648
4, 3.0989456662087136, 3.098945666208679, 3.098945666208679
4, 7.342529794639863, 7.342529794639864, 7.342529794639864
4, 8.061358662430829, 8.061358662430933, 8.061358662430933
4, 13.689847020135785, 13.68984702013586, 13.68984702013586
4, 5.7534868288868815, 5.7534868288868815, 5.7534868288868815
4, 5.669618128876166, 5.669618128876166, 5.669618128876165
4, 7.778611123125014, 7.7786111231250175, 7.7786111231250175
4, 6.767688355608364, 6.767688355608364, 6.767688355608364
4, 8.072574847913584, 8.0725748479137, 8.0725748479137
4, 7.486533416900541, 7.486533417749657, 7.486533417749657
4, 7.363326950376096, 7.363326950376095, 7.363326950376095
4, 10.178144233633168, 10.178144233633168, 10.178144233633168
4, 9.706235026469626, 9.706235027541425, 9.706235027541423
4, 9.720828924150537, 9.720828924150537, 9.720828924150537
4, 6.419970915428657, 6.419970915428657, 6.419970915428657
4, 6.755391912936242, 6.75539191293812, 6.75539191293812
4, 8.430052284947138, 8.430052284947138, 8.430052284947138
4, 5.439363427301066, 5.43936342730108, 5.43936342730108
