MILP, Tercio, Search
4, 2.922746036087414, 2.922746036087414, 2.922746036087414
4, 4.104611110252144, 4.104611141991082, 4.104611141991082
4, 3.823728235124808, 3.823728235124808, 3.823728235124808
4, 3.4731362876750795, 3.4731362876750795, 3.4731362876750795
4, 7.90522682881278, 7.905226828812783, 7.905226828812783
4, 6.942718874988558, 6.942718874988559, 6.942718874988559
4, 8.975327737309915, 8.975327737309915, 8.975327737309915
4, 6.139555744780532, 6.139555744780568, 6.139555744780568
4, 5.657400006292841, 5.657400006293059, 5.657400006293059
4, 8.040315445614938, 8.04031544561517, 8.04031544561517
4, 4.902578268018891, 4.902578268018891, 4.902578268018891
4, 6.641011078343945, 6.641011078343944, 6.641011078343944
4, 9.494121802384832, 9.494121802384885, 9.494121802384885
4, 5.493159493377717, 5.493159494027562, 5.493159494027562
4, 4.29057408316567, 4.29057408316567, 4.29057408316567
4, 5.337722202954678, 5.337722203588862, 5.337722203588862
4, 5.791841740305078, 5.79184174098442, 5.79184174098442
4, 7.796872911845281, 7.79687291184528, 7.79687291184528
4, 5.169797885033258, 5.169797885033273, 5.169797885033273
4, 6.912498374861789, 6.912498374861789, 6.912498374861789
4, 5.145866455540464, 5.1458664555405065, 5.1458664555405065
4, 4.500584115676926, 4.500584115676615, 4.500584115676615
4, 6.072474354491195, 6.072474354491345, 6.072474354491345
4, 6.483438857463582, 6.483438857463687, 6.483438857463687
4, 4.986282083105336, 4.986282083105337, 4.986282083105337
4, 6.255065795130687, 6.255065795130864, 6.255065795130864
4, 5.995548596408631, 5.995548596408617, 5.995548596408617
4, 9.640237869811182, 9.6402378698111, 9.6402378698111
4, 6.379665954376984, 6.379665954376984, 6.379665954376983
4, 9.511983583238793, 9.51198358323905, 9.51198358323905
4, 6.608063357226084, 7.265634764633488, 6.608063357226107
4, 3.9300353228202782, 3.930035322820321, 3.930035322820321
4, 8.456065679415323, 8.45606567941539, 8.45606567941539
4, 3.9915286228212077, 3.9915286228225826, 3.9915286228225826
