MILP, Tercio, Search
4, 4.679502488265293, 4.679502488265269, 4.679502488265269
4, 7.85450854466715, 7.854508544667149, 7.854508544667149
4, 4.351036414354712, 4.35103641435471, 4.35103641435471
4, 6.5974763607828795, 6.5974763607829185, 6.5974763607829185
4, 4.372410535812378, 4.372410649858125, 4.372410649858125
4, 2.8680261895559482, 2.868026189556078, 2.868026189556078
4, 5.479827413303869, 5.479827413303869, 5.479827413303869
4, 4.931271199680238, 6.270174913994594, 4.931271199680277
4, 2.548864636169395, 3.6636732862804227, 2.548864636169432
4, 4.603755765045329, 4.603755765045329, 4.603755765045329
4, 4.105775809187312, 4.105775809187346, 4.105775809187346
4, 2.4579355716705322, 2.457935580396873, 2.457935580396873
4, 4.6091101427246794, 4.609110142724939, 4.609110142724939
4, 1.9907734394073486, 1.9907735561885829, 1.9907735561885829
4, 8.832068613527383, 8.832068613527385, 8.832068613527383
4, 3.3447799380997694, 3.34477993810091, 3.34477993810091
4, 2.598765991894039, 2.598765991894037, 2.598765991894037
4, 9.267155832876382, 13.025115471861955, 13.025115471861955
4, 6.285353494961572, 6.2853534949616225, 6.2853534949616225
4, 2.289674665873068, 2.289674665873071, 2.289674665873071
4, 2.1329417586090362, 2.1329417586090362, 2.1329417586090362
4, 4.381521617611041, 4.38152161761107, 4.38152161761107
4, 6.089002638844388, 6.089002638844388, 6.089002638844388
4, 4.574022505264136, 4.574022505265943, 4.574022505265943
4, 6.677041943860564, 6.677041943860607, 6.677041943860607
4, 4.189674073401374, 4.189674073401374, 4.189674073401374
4, 5.795409681071365, 5.795409681071375, 5.795409681071375
4, 5.284528021500974, 5.284528021500978, 5.284528021500978
4, 4.861433926957291, 4.861433926957291, 4.861433926957291
4, 5.471458007586479, 5.471458007586479, 5.471458007586479
4, 2.46161303800662, 2.46161303800662, 2.46161303800662
4, 1.7272582054138184, 1.7272582380215624, 1.7272582380215624
4, 3.307413526013253, 3.307413526013279, 3.307413526013279
4, 3.8870117679881724, 3.8870117679881724, 3.8870117679881724
4, 2.853701901966293, 4.6153389929441895, 2.853701901966292
4, 5.057273721706567, 5.057273721706581, 5.057273721706581
4, 8.410889616720269, 8.410889616720274, 8.410889616720274
4, 7.052182524197996, 7.052182524198002, 7.052182524198001
4, 3.115333702764434, 3.1153337027650654, 3.1153337027650654
4, 8.083620130589896, 8.083620130589924, 8.083620130589924
4, 5.596820329634536, 5.596820329634536, 5.596820329634536
4, 4.537318468466909, 4.537318468466933, 4.537318468466933
4, 6.529327314846643, 6.5293273148466815, 6.5293273148466815
4, 6.04516663141472, 6.0451666314147765, 6.0451666314147765
4, 2.8027880816287647, 3.5002263024814426, 2.8027880816296697
4, 2.8770267799191256, 2.8770267799202642, 2.8770267799202642
4, 4.603238390536241, 5.531464909192439, 4.603238390536241
4, 5.445546234848435, 5.445546234848534, 5.445546234848534
4, 7.024224994437627, 7.024224994437639, 7.024224994437639
4, 3.757588593914007, 4.725080296972961, 3.7575885939140115
4, 2.263566324814473, 2.2635663248144713, 2.2635663248144713
4, 4.831260784443983, 6.416646251134759, 4.8312607844440425
4, 3.5700005993630164, 3.5700005993630164, 3.5700005993630164
4, 3.730314763453612, 5.873311867229759, 3.7303147634536535
4, 3.006023645401001, 3.006023729853923, 3.006023729853923
4, 4.693334852371443, 4.693334852371451, 4.693334852371451
4, 8.44599539757176, 8.445995397571812, 8.445995397571812
