ExhaustiveStarScheduler, TercioScheduler, 
0 71.31155169407421
1 73.30662384361041
2 72.82034793191838
3 68.3904590345051
4 68.02677289252404
5 64.86313182903139
6 71.31155169407421
7 65.15493848776346
8 71.31155169407421
9 68.02677289252404
11, 64.86313182903139, 64.86313182903139, 
0 73.45369503151434
1 70.60425400526552
2 68.36806670721072
3 70.26232860350252
4 70.03920075551977
5 74.34457926885331
6 66.5629738026925
7 72.44211713988474
8 66.7487659176422
9 68.06923154491307
11, 66.5629738026925, 64.72812523234406, 
0 78.97706345648442
1 69.13862877246211
2 73.22681853746033
3 73.22681853746033
4 72.11785997331499
5 73.22681853746033
6 72.72781893462408
7 73.39001376781327
8 81.93660136039033
9 73.22681853746033
11, 69.13862877246211, 63.24507434752424, 
0 75.41219944980763
1 75.41219944980763
2 73.03475894714816
3 75.41219944980763
4 79.18328909300307
5 82.78971043859404
6 75.41219944980763
7 75.41219944980763
8 75.41219944980763
9 73.6837163949023
11, 73.03475894714816, 73.03475894714816, 
0 81.9279139465051
1 81.9279139465051
2 81.9279139465051
3 83.31776777431463
4 81.9279139465051
5 81.9279139465051
6 81.9279139465051
7 83.31776777431463
8 83.31776777431463
9 81.9279139465051
11, 81.9279139465051, 81.9279139465051, 
0 72.58118843337145
1 62.488081546281386
2 66.85703729940472
3 71.94999695517978
4 72.58118843337145
5 66.85703729940472
6 72.58118843337145
7 72.15548004634257
8 62.80843383328396
9 70.68579882317262
11, 62.488081546281386, 61.95658476968689, 
0 73.1081384250171
1 73.72953121475527
2 73.22114532169105
3 73.88415916492828
4 73.87996450813766
5 73.72953121475527
6 73.19324582457952
7 81.2335352148315
8 69.0290822608468
9 73.1081384250171
11, 69.0290822608468, 65.26624657373856, 
0 67.69463960283682
1 79.39284601678892
2 80.42407500563527
3 80.42407500563527
4 72.52717927725729
5 79.39284601678892
6 68.72586859168317
7 80.42407500563527
8 79.39284601678892
9 79.39284601678892
11, 67.69463960283682, 67.69463960283682, 
0 71.87725315716597
1 71.93234975739236
2 78.40933934242801
3 71.87725315716597
4 76.10300784558063
5 71.87725315716597
6 73.44636427829664
7 78.40933934242801
8 78.40933934242801
9 74.2951189401732
11, 71.87725315716597, 67.36655357126433, 
0 74.13305923422337
1 69.91828384742013
2 69.87014997128526
3 69.91828384742013
4 72.60062720311198
5 72.85422704893678
6 72.60062720311198
7 70.03375872893979
8 72.60062720311198
9 68.70436384222882
11, 68.70436384222882, 66.61265066528108, 
0 69.38690300804954
1 63.96268869779047
2 63.98055407475866
3 63.50748785929865
4 63.98055407475866
5 70.68286346812252
6 70.24060508477766
7 63.98055407475866
8 63.63592239393282
9 63.98055407475866
11, 63.50748785929865, 63.46285130692593, 
0 73.5734892403311
1 79.48652688897528
2 73.57357168207996
3 67.70231670933708
4 71.19099099825729
5 72.59858113139401
6 73.5734892403311
7 73.57357168207996
8 73.57235262928046
9 80.09917868706302
11, 67.70231670933708, 64.2367984749239, 
0 72.27766514602716
1 69.49219172347136
2 74.50527515298478
3 73.93134131570825
4 73.86311961672347
5 72.27766514602716
6 74.34926175502305
7 73.6818151125969
8 73.6818151125969
9 73.00630402335813
11, 69.49219172347136, 68.27825896036896, 
0 81.45329046847193
1 81.0952888537289
2 75.61587680478036
3 74.74159803401812
4 77.8342409255808
5 84.93887665721327
6 75.13245712436638
7 74.39302655729553
8 75.41632630792833
9 75.52893440242424
11, 74.39302655729553, 70.11620160784103, 
0 72.08273529315275
1 72.08273529315275
2 73.01915431704856
3 72.20945368252735
4 76.7088746413235
5 72.20945368252735
6 72.63768487764824
7 72.08273529315274
8 72.4011543105643
9 72.08273529315275
11, 72.08273529315274, 68.79550666593585, 
0 72.85728440009342
1 72.40275085830184
2 72.40275085830186
3 72.40275085830186
4 81.80339242808867
5 72.40275085830186
6 72.40275085830186
7 72.85728440009342
8 72.23257269558383
9 72.85728440009342
11, 72.23257269558383, 71.77616057112459, 
0 69.36827446680832
1 66.21655871456977
2 70.22903589745648
3 70.22903589745648
4 69.32865966228592
5 69.36827446680832
6 68.92010168377129
7 66.21655871456977
8 66.21655871456977
9 66.21655871456977
11, 66.21655871456977, 66.21655871456977, 
0 80.5246371873034
1 70.90599469494106
2 70.65628535857212
3 71.70649301440015
4 72.11500659031387
5 71.58585906600824
6 73.81558475732582
7 70.33185016265145
8 71.91029426192893
9 74.84696591167301
11, 70.33185016265145, 67.61005019343419, 
0 63.08192328433465
1 63.07491725090476
2 62.92784650023193
3 63.33919907748151
4 63.08192328433465
5 64.10292575738264
6 62.92784650023193
7 66.49782076730021
8 62.92784650023193
9 63.08192328433465
11, 62.92784650023193, 62.584998939675216, 
0 77.88544010149567
1 73.14934284476745
2 67.62832514426682
3 71.18310884172249
4 70.13801716212689
5 67.23374535083876
6 72.64653967308564
7 67.49187351687686
8 62.82097205817008
9 69.92523924367521
[[7, 8, 4, 3, 6, 2], [0, 5, 1, 10, 9]]
62.71515748337841, {friend=[0, 5, 1, 10, 9], human=[7, 8, 4, 3, 6, 2]}
friend
	NullAction [agent, 0] - 0.000000, 12.327719
	NullAction [agent, 5] - 12.327719, 25.386430
	NullAction [agent, 1] - 25.386430, 37.452903
	NullAction [agent, 10] - 37.452903, 48.330797
	NullAction [agent, 9] - 48.330797, 62.715157
human
	NullAction [agent, 7] - 0.000000, 10.815149
	NullAction [agent, 8] - 10.815149, 21.162795
	NullAction [agent, 4] - 21.162795, 31.456970
	NullAction [agent, 3] - 31.456970, 41.528351
	NullAction [agent, 6] - 41.528351, 52.499512
	NullAction [agent, 2] - 52.499512, 62.707799

...................................0......................................5...................................1............................10.........................................9
.............................7.............................8.............................4.............................3.............................6.............................2

[[0.0, 10.815149224727094, 21.162794626767223, 31.45697015792109, 41.528351362213805, 52.49951180267614], [0.0, 12.327719242415094, 25.386430060568, 37.44554501730445, 48.32343820075438]]
NullAction [human, 1] 0.0
4_START 21.162794626767223
NullAction [human, 9] 0.0
NullAction [friend, 4] -0.0
10->8 -0.0
1_END 37.45290334538096
10->9 1.0
0->9 1.0
NullAction [human, 0] 0.0
2->1 -0.0
1->4 -0.0
10->0 -0.0
0->7 -0.0
1->5 0.0
10->1 7.3558280764122346E-6
0->8 -0.0
7->10 1.0
1->2 1.0
10->2 1.0
0->5 1.0
NullAction [friend, 3] -0.0
2->0 -0.0
1->3 -0.0
10->3 0.0
Tercio: 62.7077991553019 buffered 62.71515748337841
0->6 1.0
1->8 0.0
10->4 0.0
0->3 1.0
1->9 1.0
10->5 0.0
0->4 0.0
NullAction [human, 8] 1.0
1->6 1.0
10->6 -0.0
0->1 1.0
1->7 0.0
10->7 -0.0
0->2 1.0
5_END 25.386430060568
1_START 25.386430060568
2->9 -0.0
2->8 -0.0
2->7 -0.0
2->6 0.0
2->5 0.0
1->0 0.0
2->4 -0.0
2->3 -0.0
6->10 -0.0
NullAction [human, 3] 1.0
2_START 52.49951180267614
NullAction [friend, 2] -0.0
NullAction [friend, 10] 1.0
NullAction [human, 2] 1.0
6_END 52.49951180267614
2->10 0.0
9->10 -0.0
NullAction [friend, 9] 1.0
NullAction [friend, 1] 1.0
NullAction [friend, 0] 1.0
8->10 1.0
v 62.7077991553019
7_START 0.0
1->10 0.9999926416752568
10_END 48.32343820075438
5->10 1.0
6->9 0.0
0_END 12.327719242415096
6->7 -0.0
6->8 -0.0
5_START 12.327719242415094
6->2 1.0
6->1 0.0
6->0 -0.0
6->5 0.0
6->4 -0.0
3->10 -0.0
6->3 -0.0
NullAction [human, 5] 0.0
NullAction [friend, 8] -0.0
3->2 1.0
3->0 0.0
3->1 0.0
NullAction [friend, 7] -0.0
4->10 -0.0
9_START 48.32343820075438
3_START 31.45697015792109
NullAction [human, 10] 0.0
0->10 1.0
0_START 0.0
6_START 41.528351362213805
NullAction [human, 4] 1.0
3->9 -0.0
3->8 -0.0
3->7 -0.0
3->6 1.0
3->5 -0.0
3->4 -0.0
NullAction [friend, 6] 0.0
8->0 0.0
NullAction [human, 7] 1.0
9_END 62.7077991553019
8->7 0.0
5->0 0.0
5->1 1.0
8->5 -0.0
8->6 1.0
5->4 -0.0
8->3 1.0
8->4 1.0
5->2 1.0
8->1 1.0
8->2 1.0
5->3 -0.0
9->8 -0.0
5->9 1.0
5->8 0.0
9->6 -0.0
5->7 -0.0
5->6 -0.0
9->7 -0.0
9->4 -0.0
9->5 -0.0
9->2 0.0
9->3 0.0
8->9 1.0
9->0 -0.0
9->1 -0.0
4_END 31.456970157921095
NullAction [friend, 5] 1.0
7->9 1.0
7->8 1.0
4->3 1.0
2_END 62.7077991553019
4->1 0.0
4->2 1.0
4->0 -0.0
4->9 0.0
4->8 -0.0
4->7 0.0
4->6 1.0
3_END 41.528351362213805
4->5 -0.0
7->2 1.0
7_END 10.815149224727094
7->3 1.0
7->0 0.0
10_START 37.44554501730445
7->1 1.0
7->6 1.0
8_START 10.815149224727094
7->4 1.0
NullAction [human, 6] 1.0
7->5 1.0
8_END 21.162794626767223
0.0 + -1.0 * v + 1.0 * 0_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 12.327719242415096 < 0.0
0_v: -50.3800799128868 < 0.0

0.0 + 1.0 * 0_START > 0.0
0.0 + 1.0 * 0.0 > 0.0
0_START: 0.0 > 0.0

0.0 + -1.0 * v + 1.0 * 7_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 10.815149224727094 < 0.0
7_v: -51.892649930574805 < 0.0

0.0 + 1.0 * 7_START > 0.0
0.0 + 1.0 * 0.0 > 0.0
7_START: 0.0 > 0.0

0.0 + -1.0 * v + 1.0 * 10_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 48.32343820075438 < 0.0
10_v: -14.384360954547518 < 0.0

0.0 + 1.0 * 10_START > 0.0
0.0 + 1.0 * 37.44554501730445 > 0.0
10_START: 37.44554501730445 > 0.0

0.0 + -1.0 * v + 1.0 * 9_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 62.7077991553019 < 0.0
9_v: 0.0 < 0.0

0.0 + 1.0 * 9_START > 0.0
0.0 + 1.0 * 48.32343820075438 > 0.0
9_START: 48.32343820075438 > 0.0

0.0 + -1.0 * v + 1.0 * 3_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 41.528351362213805 < 0.0
3_v: -21.179447793088094 < 0.0

0.0 + 1.0 * 3_START > 0.0
0.0 + 1.0 * 31.45697015792109 > 0.0
3_START: 31.45697015792109 > 0.0

0.0 + -1.0 * v + 1.0 * 8_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 21.162794626767223 < 0.0
8_v: -41.545004528534676 < 0.0

0.0 + 1.0 * 8_START > 0.0
0.0 + 1.0 * 10.815149224727094 > 0.0
8_START: 10.815149224727094 > 0.0

0.0 + -1.0 * v + 1.0 * 5_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 25.386430060568 < 0.0
5_v: -37.321369094733896 < 0.0

0.0 + 1.0 * 5_START > 0.0
0.0 + 1.0 * 12.327719242415094 > 0.0
5_START: 12.327719242415094 > 0.0

0.0 + -1.0 * v + 1.0 * 1_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 37.45290334538096 < 0.0
1_v: -25.25489580992094 < 0.0

0.0 + 1.0 * 1_START > 0.0
0.0 + 1.0 * 25.386430060568 > 0.0
1_START: 25.386430060568 > 0.0

0.0 + -1.0 * v + 1.0 * 4_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 31.456970157921095 < 0.0
4_v: -31.250828997380804 < 0.0

0.0 + 1.0 * 4_START > 0.0
0.0 + 1.0 * 21.162794626767223 > 0.0
4_START: 21.162794626767223 > 0.0

0.0 + -1.0 * v + 1.0 * 6_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 52.49951180267614 < 0.0
6_v: -10.20828735262576 < 0.0

0.0 + 1.0 * 6_START > 0.0
0.0 + 1.0 * 41.528351362213805 > 0.0
6_START: 41.528351362213805 > 0.0

0.0 + -1.0 * v + 1.0 * 2_END < 0.0
0.0 + -1.0 * 62.7077991553019 + 1.0 * 62.7077991553019 < 0.0
2_v: 0.0 < 0.0

0.0 + 1.0 * 2_START > 0.0
0.0 + 1.0 * 52.49951180267614 > 0.0
2_START: 52.49951180267614 > 0.0

0.0 + 1.0 * NullAction [human, 0] + 1.0 * NullAction [friend, 0] = 1.0
0.0 + 1.0 * 0.0 + 1.0 * 1.0 = 1.0
0: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 7] + 1.0 * NullAction [friend, 7] = 1.0
0.0 + 1.0 * 1.0 + 1.0 * -0.0 = 1.0
7: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 10] + 1.0 * NullAction [friend, 10] = 1.0
0.0 + 1.0 * 0.0 + 1.0 * 1.0 = 1.0
10: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 9] + 1.0 * NullAction [friend, 9] = 1.0
0.0 + 1.0 * 0.0 + 1.0 * 1.0 = 1.0
9: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 3] + 1.0 * NullAction [friend, 3] = 1.0
0.0 + 1.0 * 1.0 + 1.0 * -0.0 = 1.0
3: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 8] + 1.0 * NullAction [friend, 8] = 1.0
0.0 + 1.0 * 1.0 + 1.0 * -0.0 = 1.0
8: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 5] + 1.0 * NullAction [friend, 5] = 1.0
0.0 + 1.0 * 0.0 + 1.0 * 1.0 = 1.0
5: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 1] + 1.0 * NullAction [friend, 1] = 1.0
0.0 + 1.0 * 0.0 + 1.0 * 1.0 = 1.0
1: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 4] + 1.0 * NullAction [friend, 4] = 1.0
0.0 + 1.0 * 1.0 + 1.0 * -0.0 = 1.0
4: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 6] + 1.0 * NullAction [friend, 6] = 1.0
0.0 + 1.0 * 1.0 + 1.0 * 0.0 = 1.0
6: 1.0 = 1.0

0.0 + 1.0 * NullAction [human, 2] + 1.0 * NullAction [friend, 2] = 1.0
0.0 + 1.0 * 1.0 + 1.0 * -0.0 = 1.0
2: 1.0 = 1.0

0.0 + -1.0 * 0_END + 1.0 * 3_START > 0.0
0.0 + -1.0 * 12.327719242415096 + 1.0 * 31.45697015792109 > 0.0
0_depends_3: 19.129250915505995 > 0.0

0.0 + -1.0 * 0_END + 1.0 * 1_START > 0.0
0.0 + -1.0 * 12.327719242415096 + 1.0 * 25.386430060568 > 0.0
0_depends_1: 13.058710818152903 > 0.0

0.0 + -1.0 * 7_END + 1.0 * 8_START > 0.0
0.0 + -1.0 * 10.815149224727094 + 1.0 * 10.815149224727094 > 0.0
7_depends_8: 0.0 > 0.0

0.0 + -1.0 * 7_END + 1.0 * 1_START > 0.0
0.0 + -1.0 * 10.815149224727094 + 1.0 * 25.386430060568 > 0.0
7_depends_1: 14.571280835840906 > 0.0

0.0 + -1.0 * 7_END + 1.0 * 4_START > 0.0
0.0 + -1.0 * 10.815149224727094 + 1.0 * 21.162794626767223 > 0.0
7_depends_4: 10.34764540204013 > 0.0

0.0 + -1.0 * 10_END + 1.0 * 2_START > 0.0
0.0 + -1.0 * 48.32343820075438 + 1.0 * 52.49951180267614 > 0.0
10_depends_2: 4.1760736019217575 > 0.0

0.0 + -1.0 * 8_END + 1.0 * 1_START > 0.0
0.0 + -1.0 * 21.162794626767223 + 1.0 * 25.386430060568 > 0.0
8_depends_1: 4.223635433800776 > 0.0

0.0 + -1.0 * 5_END + 1.0 * 2_START > 0.0
0.0 + -1.0 * 25.386430060568 + 1.0 * 52.49951180267614 > 0.0
5_depends_2: 27.11308174210814 > 0.0

0.0 + -1.0 * 1_END + 1.0 * 6_START > 0.0
0.0 + -1.0 * 37.45290334538096 + 1.0 * 41.528351362213805 > 0.0
1_depends_6: 4.075448016832844 > 0.0

0.0 + -1.0 * 6_END + 1.0 * 2_START > 0.0
0.0 + -1.0 * 52.49951180267614 + 1.0 * 52.49951180267614 > 0.0
6_depends_2: 0.0 > 0.0

0.0 + -1.0 * 0_START + 1.0 * 0_END + -10.551165113458518 * NullAction [human, 0] > 0.0
0.0 + -1.0 * 0.0 + 1.0 * 12.327719242415096 + -10.551165113458518 * 0.0 > 0.0
NullAction [human, 0]_lb: 12.327719242415096 > 0.0

0.0 + -1.0 * 7_START + 1.0 * 7_END + -10.815149224727145 * NullAction [human, 7] > 0.0
0.0 + -1.0 * 0.0 + 1.0 * 10.815149224727094 + -10.815149224727145 * 1.0 > 0.0
NullAction [human, 7]_lb: -5.1514348342607263E-14 > 0.0

0.0 + -1.0 * 10_START + 1.0 * 10_END + -10.640524695513896 * NullAction [human, 10] > 0.0
0.0 + -1.0 * 37.44554501730445 + 1.0 * 48.32343820075438 + -10.640524695513896 * 0.0 > 0.0
NullAction [human, 10]_lb: 10.877893183449935 > 0.0

0.0 + -1.0 * 9_START + 1.0 * 9_END + -10.300827297561849 * NullAction [human, 9] > 0.0
0.0 + -1.0 * 48.32343820075438 + 1.0 * 62.7077991553019 + -10.300827297561849 * 0.0 > 0.0
NullAction [human, 9]_lb: 14.384360954547518 > 0.0

0.0 + -1.0 * 3_START + 1.0 * 3_END + -10.071381204292715 * NullAction [human, 3] > 0.0
0.0 + -1.0 * 31.45697015792109 + 1.0 * 41.528351362213805 + -10.071381204292715 * 1.0 > 0.0
NullAction [human, 3]_lb: -1.7763568394002505E-15 > 0.0

0.0 + -1.0 * 8_START + 1.0 * 8_END + -10.347645402040186 * NullAction [human, 8] > 0.0
0.0 + -1.0 * 10.815149224727094 + 1.0 * 21.162794626767223 + -10.347645402040186 * 1.0 > 0.0
NullAction [human, 8]_lb: -5.6843418860808015E-14 > 0.0

0.0 + -1.0 * 5_START + 1.0 * 5_END + -10.60907366068411 * NullAction [human, 5] > 0.0
0.0 + -1.0 * 12.327719242415094 + 1.0 * 25.386430060568 + -10.60907366068411 * 0.0 > 0.0
NullAction [human, 5]_lb: 13.058710818152905 > 0.0

0.0 + -1.0 * 1_START + 1.0 * 1_END + -10.184554107160773 * NullAction [human, 1] > 0.0
0.0 + -1.0 * 25.386430060568 + 1.0 * 37.45290334538096 + -10.184554107160773 * 0.0 > 0.0
NullAction [human, 1]_lb: 12.066473284812961 > 0.0

0.0 + -1.0 * 4_START + 1.0 * 4_END + -10.29417553115387 * NullAction [human, 4] > 0.0
0.0 + -1.0 * 21.162794626767223 + 1.0 * 31.456970157921095 + -10.29417553115387 * 1.0 > 0.0
NullAction [human, 4]_lb: 1.7763568394002505E-15 > 0.0

0.0 + -1.0 * 6_START + 1.0 * 6_END + -10.971160440462333 * NullAction [human, 6] > 0.0
0.0 + -1.0 * 41.528351362213805 + 1.0 * 52.49951180267614 + -10.971160440462333 * 1.0 > 0.0
NullAction [human, 6]_lb: 1.7763568394002505E-15 > 0.0

0.0 + -1.0 * 2_START + 1.0 * 2_END + -10.208287352625772 * NullAction [human, 2] > 0.0
0.0 + -1.0 * 52.49951180267614 + 1.0 * 62.7077991553019 + -10.208287352625772 * 1.0 > 0.0
NullAction [human, 2]_lb: -1.2434497875801753E-14 > 0.0

0.0 + -1.0 * 0_START + 1.0 * 0_END + -12.327719242415098 * NullAction [friend, 0] > 0.0
0.0 + -1.0 * 0.0 + 1.0 * 12.327719242415096 + -12.327719242415098 * 1.0 > 0.0
NullAction [friend, 0]_lb: -1.7763568394002505E-15 > 0.0

0.0 + -1.0 * 7_START + 1.0 * 7_END + -15.3556249175613 * NullAction [friend, 7] > 0.0
0.0 + -1.0 * 0.0 + 1.0 * 10.815149224727094 + -15.3556249175613 * -0.0 > 0.0
NullAction [friend, 7]_lb: 10.815149224727094 > 0.0

0.0 + -1.0 * 10_START + 1.0 * 10_END + -10.877893183449936 * NullAction [friend, 10] > 0.0
0.0 + -1.0 * 37.44554501730445 + 1.0 * 48.32343820075438 + -10.877893183449936 * 1.0 > 0.0
NullAction [friend, 10]_lb: -1.7763568394002505E-15 > 0.0

0.0 + -1.0 * 9_START + 1.0 * 9_END + -14.384360954547518 * NullAction [friend, 9] > 0.0
0.0 + -1.0 * 48.32343820075438 + 1.0 * 62.7077991553019 + -14.384360954547518 * 1.0 > 0.0
NullAction [friend, 9]_lb: 0.0 > 0.0

0.0 + -1.0 * 3_START + 1.0 * 3_END + -12.07462909160726 * NullAction [friend, 3] > 0.0
0.0 + -1.0 * 31.45697015792109 + 1.0 * 41.528351362213805 + -12.07462909160726 * -0.0 > 0.0
NullAction [friend, 3]_lb: 10.071381204292713 > 0.0

0.0 + -1.0 * 8_START + 1.0 * 8_END + -12.66413102472485 * NullAction [friend, 8] > 0.0
0.0 + -1.0 * 10.815149224727094 + 1.0 * 21.162794626767223 + -12.66413102472485 * -0.0 > 0.0
NullAction [friend, 8]_lb: 10.34764540204013 > 0.0

0.0 + -1.0 * 5_START + 1.0 * 5_END + -13.058710818152907 * NullAction [friend, 5] > 0.0
0.0 + -1.0 * 12.327719242415094 + 1.0 * 25.386430060568 + -13.058710818152907 * 1.0 > 0.0
NullAction [friend, 5]_lb: -1.7763568394002505E-15 > 0.0

0.0 + -1.0 * 1_START + 1.0 * 1_END + -12.066473284812954 * NullAction [friend, 1] > 0.0
0.0 + -1.0 * 25.386430060568 + 1.0 * 37.45290334538096 + -12.066473284812954 * 1.0 > 0.0
NullAction [friend, 1]_lb: 7.105427357601002E-15 > 0.0

0.0 + -1.0 * 4_START + 1.0 * 4_END + -19.15292118125167 * NullAction [friend, 4] > 0.0
0.0 + -1.0 * 21.162794626767223 + 1.0 * 31.456970157921095 + -19.15292118125167 * -0.0 > 0.0
NullAction [friend, 4]_lb: 10.294175531153872 > 0.0

0.0 + -1.0 * 6_START + 1.0 * 6_END + -15.578384540973099 * NullAction [friend, 6] > 0.0
0.0 + -1.0 * 41.528351362213805 + 1.0 * 52.49951180267614 + -15.578384540973099 * 0.0 > 0.0
NullAction [friend, 6]_lb: 10.971160440462334 > 0.0

0.0 + -1.0 * 2_START + 1.0 * 2_END + -19.11084790360861 * NullAction [friend, 2] > 0.0
0.0 + -1.0 * 52.49951180267614 + 1.0 * 62.7077991553019 + -19.11084790360861 * -0.0 > 0.0
NullAction [friend, 2]_lb: 10.20828735262576 > 0.0

0.0 + -1.0 * 0_END + -1000.0 * 0->7 + 1.0 * 7_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * -0.0 + 1.0 * 0.0 > -1000.0
0->7: -12.327719242415096 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->10 + 1.0 * 10_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * 1.0 + 1.0 * 37.44554501730445 > -1000.0
0->10: -974.8821742251107 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->9 + 1.0 * 9_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * 1.0 + 1.0 * 48.32343820075438 > -1000.0
0->9: -964.0042810416608 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->3 + 1.0 * 3_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * 1.0 + 1.0 * 31.45697015792109 > -1000.0
0->3: -980.870749084494 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->8 + 1.0 * 8_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * -0.0 + 1.0 * 10.815149224727094 > -1000.0
0->8: -1.5125700176880024 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->5 + 1.0 * 5_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * 1.0 + 1.0 * 12.327719242415094 > -1000.0
0->5: -1000.0 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->1 + 1.0 * 1_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * 1.0 + 1.0 * 25.386430060568 > -1000.0
0->1: -986.9412891818471 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->4 + 1.0 * 4_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * 0.0 + 1.0 * 21.162794626767223 > -1000.0
0->4: 8.835075384352127 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->6 + 1.0 * 6_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * 1.0 + 1.0 * 41.528351362213805 > -1000.0
0->6: -970.7993678802013 > -1000.0

0.0 + -1.0 * 0_END + -1000.0 * 0->2 + 1.0 * 2_START > -1000.0
0.0 + -1.0 * 12.327719242415096 + -1000.0 * 1.0 + 1.0 * 52.49951180267614 > -1000.0
0->2: -959.828207439739 > -1000.0

0.0 + 1.0 * 0_START + -1.0 * 7_END + -1000.0 * 7->0 > -1000.0
0.0 + 1.0 * 0.0 + -1.0 * 10.815149224727094 + -1000.0 * 0.0 > -1000.0
7->0: -10.815149224727094 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->10 + 1.0 * 10_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 37.44554501730445 > -1000.0
7->10: -973.3696042074226 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->9 + 1.0 * 9_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 48.32343820075438 > -1000.0
7->9: -962.4917110239727 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->3 + 1.0 * 3_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 31.45697015792109 > -1000.0
7->3: -979.358179066806 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->8 + 1.0 * 8_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 10.815149224727094 > -1000.0
7->8: -1000.0 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->5 + 1.0 * 5_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 12.327719242415094 > -1000.0
7->5: -998.4874299823119 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->1 + 1.0 * 1_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 25.386430060568 > -1000.0
7->1: -985.428719164159 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->4 + 1.0 * 4_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 21.162794626767223 > -1000.0
7->4: -989.6523545979599 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->6 + 1.0 * 6_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 41.528351362213805 > -1000.0
7->6: -969.2867978625133 > -1000.0

0.0 + -1.0 * 7_END + -1000.0 * 7->2 + 1.0 * 2_START > -1000.0
0.0 + -1.0 * 10.815149224727094 + -1000.0 * 1.0 + 1.0 * 52.49951180267614 > -1000.0
7->2: -958.3156374220509 > -1000.0

0.0 + 1.0 * 0_START + -1.0 * 10_END + -1000.0 * 10->0 > -1000.0
0.0 + 1.0 * 0.0 + -1.0 * 48.32343820075438 + -1000.0 * -0.0 > -1000.0
10->0: -48.32343820075438 > -1000.0

0.0 + 1.0 * 7_START + -1.0 * 10_END + -1000.0 * 10->7 > -1000.0
