MILP, Tercio, Search
4, 6.072537649804373, 6.072537649804372, 6.072537649804372
4, 6.484904307517109, 6.484904307519207, 6.484904307519207
4, 6.474136351791153, 6.474136401316377, 6.474136401316376
4, 3.3862168927276914, 3.3862168927276914, 3.3862168927276914
4, 7.239973114968935, 7.239973114968935, 7.239973114968935
4, 6.119004535329945, 6.119004535329945, 6.119004535329945
4, 5.6726482556215165, 5.672648255621517, 5.672648255621517
4, 7.044332918604032, 7.044332918604087, 7.044332918604087
4, 3.413622986519744, 3.8213372131098664, 3.413622986519747
4, 7.09147090206624, 7.091470902875432, 7.0914709028754315
4, 9.600802858242323, 9.600802858242323, 9.600802858242323
4, 6.823269103771893, 8.488386328142592, 6.823269103771893
4, 5.910722947484291, 5.910722947484292, 5.910722947484291
4, 5.144119797266869, 5.144119797885404, 5.144119797885404
4, 8.219169899604262, 9.049525496902982, 8.219169899604262
4, 9.860215913968341, 9.860215913968341, 9.860215913968341
4, 5.166691264532393, 5.166691264532393, 5.166691264532392
4, 9.665285426379503, 11.196926126583687, 9.665285426379503
4, 4.609002577703761, 4.609002577703761, 4.609002577703761
4, 5.21337529391004, 5.21337529391004, 5.21337529391004
4, 6.89905556093657, 6.899055561726511, 6.899055561726511
4, 4.998018980026245, 4.998018995318068, 4.998018995318068
4, 7.725142510744132, 7.725142510744132, 7.725142510744132
4, 10.052779280609265, 10.052779280609856, 10.052779280609856
4, 5.549891087535447, 5.549891087535447, 5.549891087535446
4, 7.190966630955971, 7.190966630955973, 7.190966630955973
4, 5.678345238530974, 7.0531481389370585, 5.678345238531002
4, 3.3206300406861633, 3.3206300411182355, 3.3206300411182355
4, 10.481217661558377, 12.651721827655637, 10.481217661558375
4, 5.974376539218382, 5.974376539219032, 5.974376539219031
4, 4.9186044680906384, 6.263639877493421, 4.9186044680915995
4, 7.563563752012114, 7.5635637520121115, 7.5635637520121115
4, 6.806972132130706, 6.806972132130705, 6.806972132130705
4, 3.75517026328188, 3.7551702632818804, 3.7551702632818804
4, 6.477484918601554, 6.477484918601554, 6.477484918601554
4, 4.776230460703591, 4.776230460703612, 4.776230460703612
4, 5.674071758454312, 5.6740717591224135, 5.674071759122413
4, 7.477986628856392, 9.215374392961056, 9.215374392961056
4, 5.13130580944986, 6.755624069646643, 5.13130580944987
4, 8.463854667177767, 9.273447434137031, 8.463854667177767
4, 5.572120776607239, 6.5224597332092165, 6.5224597332092165
4, 8.732904615712258, 8.732904615712258, 8.732904615712258
4, 2.3864376146680444, 2.3864376146680444, 2.3864376146680444
4, 4.08609280550282, 4.086092805502825, 4.086092805502825
4, 7.995432363888231, 7.995432363888139, 7.995432363888139
4, 6.95357380709347, 6.953573807888828, 6.953573807888828
4, 2.897833433975469, 2.897833433975469, 2.897833433975469
4, 7.407517737642239, 7.407517737642239, 7.407517737642239
4, 2.2173472543967856, 2.217347254718521, 2.217347254718521
4, 5.939341766748024, 6.7160145046106425, 5.939341767441988
4, 4.6984673861014565, 4.698467386103435, 4.698467386103435
4, 5.531583765673207, 5.531583766327804, 5.531583766327804
4, 6.286353902303652, 6.286353902307889, 6.286353902307889
4, 8.392504896503631, 10.820052907906119, 8.392504896503638
4, 6.422392275784513, 6.422392275785475, 6.422392275785475
4, 6.0753473042738, 7.149149530260272, 7.149149530260272
4, 5.297839597447155, 5.2978395974471555, 5.297839597447155
4, 6.537448075864866, 8.617355859962505, 6.537448075869223
4, 2.2471093708238272, 2.247109370823827, 2.247109370823827
4, 5.390219079720282, 7.905551172947658, 5.39021907972079
4, 5.257296020061203, 5.257296020061203, 5.257296020061203
4, 9.235305097003664, 9.235305097004108, 9.235305097004108
4, 6.331502986197293, 6.331502986197298, 6.331502986197298
4, 7.115695275069388, 7.115695275069922, 7.115695275069921
4, 4.832531547592931, 4.832531547592913, 4.832531547592912
4, 4.732848975418329, 4.732848975418328, 4.732848975418328
4, 9.224681649530504, 9.224681649530522, 9.224681649530522
4, 4.106650038422076, 4.99327331750875, 4.106650038422076
4, 5.8307566231552155, 5.8307566231552155, 5.8307566231552155
4, 4.411806348359019, 4.411806348359066, 4.411806348359066
4, 4.113217765205122, 4.113217765205123, 4.113217765205123
4, 4.806219697180381, 4.806219697180381, 4.80621969718038
4, 4.994913488387606, 5.622669429475634, 4.9949134889874
4, 5.070492345515136, 5.070492345515164, 5.070492345515163
4, 4.713360132913898, 4.713360132916902, 4.713360132916902
4, 3.5656870452006517, 4.500424169821052, 3.5656870452005958
4, 5.78335703821577, 5.783357038215761, 5.783357038215761
4, 5.988497972488403, 5.988498083487473, 5.988498083487472
4, 7.7778612543184975, 7.777861254318559, 7.777861254318559
4, 4.499432090218268, 4.499432090768767, 4.499432090768767
4, 4.585753424453454, 4.585753424453461, 4.585753424453461
4, 5.378691896056368, 5.378691896056367, 5.378691896056367
4, 6.255993656647234, 6.255993657372924, 6.255993657372924
4, 4.977078288999953, 4.977078288999952, 4.977078288999952
4, 6.068506197563124, 6.068506197563123, 6.068506197563123
4, 10.203107994706665, 10.203107994706665, 10.203107994706665
4, 6.950223659196316, 6.950223659196393, 6.950223659196393
4, 3.6887507136478197, 3.6887507141166953, 3.6887507141166953
4, 6.22771022793357, 6.2277102286563935, 6.227710228656393
4, 7.155892840843467, 7.1558928408434666, 7.1558928408434666
4, 3.43111657448345, 5.472561042346262, 3.43111657448345
4, 6.256048589695938, 6.256048589695938, 6.256048589695938
4, 5.02119795738054, 5.021197957380486, 5.021197957380486
4, 7.825448376702212, 7.825448376702212, 7.825448376702212
4, 4.605928549184322, 4.605928549184322, 4.605928549184322
4, 5.354580506420511, 6.226660917815007, 5.354580506420512
4, 6.339627994878505, 7.8532469385682955, 6.33962799487853
4, 5.79056626874894, 5.79056626874894, 5.79056626874894
4, 9.748919859213053, 9.748919859213057, 9.748919859213055
4, 3.554746097336018, 4.497271061197603, 3.55474609733604
5, 5.972556153848279, 5.972556153848326, 5.972556153848326
5, 5.265783615854072, 6.256289997810601, 5.265783615854086
5, 6.5638811693978205, 6.563881170160453, 6.563881170160453
5, 9.768357442329785, 9.768357442330176, 9.768357442330176
5, 7.957150316850657, 12.201478051931856, 7.957150316854497
5, 6.54098461509206, 6.540984615092075, 6.540984615092075
5, 7.83002734847708, 9.639150703062242, 7.830027348477079
5, 3.479101628071665, 4.7576297592109675, 3.4791016285195777
5, 4.089113115431449, 4.5343393599298265, 4.089113115940425
5, 5.162814245691528, 5.162814245692116, 5.162814245692116
5, 7.253752114079355, 7.253752114079361, 7.253752114079361
5, 7.927124817187261, 7.927124818088657, 7.927124818088656
5, 10.999117213106514, 10.999117213106551, 10.999117213106551
5, 5.119702592406036, 6.256785479384273, 6.256785479384273
5, 4.27076045385082, 4.642295463262582, 4.27076045385082
5, 9.077271662133365, 9.077271662133365, 9.077271662133363
5, 6.3793242891790545, 6.379324289180849, 6.379324289180849
5, 7.187578568267029, 7.445085064499557, 7.337394137197986
5, 6.180537779128783, 6.180537779851321, 6.180537779851321
5, 4.470760503322751, 4.470760503323445, 4.470760503323445
5, 5.44959898311457, 6.5861303631048305, 5.449598983116223
5, 5.060125256329183, 5.060125256329182, 5.060125256329181
5, 3.8505014333182173, 4.291163440558352, 3.850501433803323
5, 8.016644725160514, 8.016644725160514, 8.016644725160514
5, 6.044336321730792, 7.712425217825225, 6.467540748415402
5, 6.154180823250676, 6.154180823968982, 6.154180823968981
5, 6.145405333474583, 6.145405333474583, 6.145405333474583
5, 3.399819595605107, 3.3998195956051367, 3.3998195956051367
5, 5.158072686005223, 5.158072686005223, 5.158072686005223
5, 6.38326222621321, 6.383262226952524, 6.383262226952523
5, 4.367038379519253, 6.472860276806166, 4.367038379519517
5, 8.14065404902846, 9.019863075800542, 8.140654049028457
5, 5.870017793867086, 5.87001779386709, 5.87001779386709
5, 5.282855141426624, 5.282855141426623, 5.282855141426623
5, 10.566842493647284, 11.410936938003594, 10.566842493647322
5, 7.245591451960455, 7.245591451960452, 7.245591451960452
5, 7.604818046877764, 7.6048180477389655, 7.604818047738965
5, 4.7826186631260805, 6.361607723360797, 4.782618663126144
5, 9.831114568455845, 10.4689062924596, 10.4689062924596
5, 9.285193838955172, 9.285193839983728, 9.285193839983727
5, 7.861005574157751, 7.861005575043888, 7.861005575043888
5, 8.067933047148506, 11.14925264637818, 8.067933047148506
5, 7.2031272426321875, 7.2031272426321875, 7.2031272426321875
5, 5.7491766802536235, 5.913769632748929, 5.749176680928557
5, 8.071865797042847, 8.071865878957297, 8.071865878957297
