MILP, Tercio, Search
4, 6.223338638001719, 6.223338638002003, 6.223338638002003
4, 5.68638108309095, 7.32430737809996, 7.32430737809996
4, 3.6842936755364084, 3.6842936755364573, 3.6842936755364573
4, 6.281758054793224, 6.281758054793224, 6.281758054793224
4, 5.045897900881741, 5.045897900881741, 5.045897900881741
4, 7.318627724631695, 7.318627724631695, 7.318627724631695
4, 12.031147231048754, 12.031147231049012, 12.031147231049012
4, 4.530506478655686, 4.530506478655687, 4.530506478655687
4, 2.3480785491123837, 2.3480785491139797, 2.3480785491139797
4, 6.1627861808406, 6.1627861808406, 6.1627861808406
4, 11.718815591711792, 11.718815591711838, 11.718815591711838
4, 7.919771528466127, 7.919771528466127, 7.919771528466126
4, 5.786759376525879, 5.7867594007327625, 5.7867594007327625
4, 3.3360128739487926, 3.3360128739487926, 3.3360128739487926
4, 6.386455037318921, 6.8947407761104245, 6.386455037318921
4, 5.901807270176635, 5.901807270176648, 5.901807270176648
4, 5.900925920578777, 5.900925920578803, 5.900925920578803
4, 3.8210958535336115, 3.8210958535336332, 3.8210958535336332
4, 3.6079783761038193, 3.6079783765646267, 3.6079783765646267
4, 9.098688217835363, 9.098688217835367, 9.098688217835367
4, 5.6506006064497445, 5.6506006064513254, 5.6506006064513254
4, 3.7323431255294017, 3.732343126002671, 3.732343126002671
4, 3.4671341335202355, 3.467134133521376, 3.467134133521376
4, 7.550641021064771, 7.550641021064771, 7.550641021064771
4, 3.5160459847295695, 5.081007164174532, 3.5160459847297973
4, 2.7457579906497793, 2.7457579906497798, 2.7457579906497798
4, 8.449211549243554, 9.451773695633952, 8.4492115492447
4, 8.537774549328281, 8.537774549328281, 8.537774549328281
4, 4.999626321853795, 4.999626321853956, 4.999626321853956
4, 5.593102865460355, 6.239214190187041, 5.593102865460341
4, 4.7439989432608884, 4.743998943260923, 4.743998943260922
4, 7.0470285635361485, 7.0470285635361485, 7.0470285635361485
4, 4.552828978470611, 4.552828978470611, 4.552828978470611
4, 5.935349022341328, 5.935349022341328, 5.935349022341328
4, 9.223014444730012, 9.223014445752492, 9.22301444575249
4, 4.156548326020825, 4.156548326020825, 4.156548326020825
4, 2.3559556007385254, 2.355955649246219, 2.355955649246219
4, 3.634059008790112, 3.634059008790112, 3.634059008790112
4, 5.311022347085327, 5.311022347716907, 5.311022347716907
4, 3.248583021613743, 3.248583021613743, 3.248583021613743
4, 4.756259918212891, 4.756260030007555, 4.756260030007555
4, 5.249306365248091, 5.444843211753792, 5.249306365249614
4, 5.971070912084507, 5.97107091208451, 5.97107091208451
4, 4.005996006205473, 4.005996006205535, 4.005996006205535
4, 3.0668677158642366, 3.0668677158642383, 3.0668677158642383
4, 7.734879569047062, 7.734879569047102, 7.734879569047102
4, 6.642001875757726, 6.642001875757726, 6.642001875757726
4, 5.511978118317677, 5.511978118317677, 5.511978118317677
4, 7.1535003095962955, 7.1535003095963265, 7.1535003095963265
4, 2.2494360121559103, 2.2494360121571177, 2.2494360121571177
4, 3.378631326392548, 3.378631326392548, 3.378631326392548
4, 12.17303226937829, 12.17303226937829, 12.17303226937829
4, 3.9772426022842193, 3.9772426022842193, 3.9772426022842193
4, 5.3640395540966335, 5.3640395540980865, 5.3640395540980865
4, 4.534543351497146, 4.534543351497148, 4.534543351497148
4, 5.604740627680067, 5.6047406276800595, 5.6047406276800595
4, 5.420610589094385, 5.4206105890944025, 5.4206105890944025
4, 4.609117006056277, 5.43397467216871, 4.609117006056292
4, 7.4216658878046164, 7.4216658878046164, 7.4216658878046164
4, 6.949885126517315, 6.949885126517339, 6.949885126517339
4, 3.4862565394690943, 3.4862565394690943, 3.4862565394690934
4, 5.174920945416821, 5.174920945416821, 5.174920945416821
4, 2.359095811843872, 2.3590958611114834, 2.3590958611114834
4, 7.519699758474154, 7.519699758474212, 7.519699758474212
4, 14.618254489489278, 14.618254489492202, 14.6182544894922
4, 7.529483216091028, 7.529483216091028, 7.529483216091028
4, 6.382654339788835, 6.382654339788787, 6.382654339788787
4, 4.0712709358948675, 4.071270935894909, 4.071270935894909
4, 4.94445916906079, 5.992876335519371, 4.944459169060824
4, 6.906470720304875, 6.906470720304874, 6.906470720304874
4, 6.279226116982605, 6.27922611698286, 6.279226116982859
4, 4.697498174293752, 7.283875550908095, 4.697498174293763
4, 4.480503087996486, 4.48050308799652, 4.48050308799652
4, 3.187184380328641, 3.1871843803286426, 3.1871843803286426
4, 3.675391402675332, 4.169681844990672, 3.675391402675332
4, 6.497776433204091, 9.391502468973536, 6.497776433204161
4, 6.108163492992832, 6.108163492992832, 6.108163492992832
4, 9.299890704535521, 9.299890704535521, 9.299890704535521
4, 4.115986188922324, 4.115986188922324, 4.1159861889223235
4, 3.116561614059359, 4.319818219830817, 3.116561614059359
4, 2.428282300575704, 2.428282300575704, 2.428282300575704
4, 6.249606978484182, 6.249606978484236, 6.249606978484236
4, 10.923013563131722, 10.923013563132013, 10.923013563132013
4, 9.902518753756, 11.941020276462059, 9.902518753756
4, 2.9106380939483643, 2.9106381151370977, 2.9106381151370977
4, 3.127927236123999, 3.1279272361240222, 3.1279272361240222
4, 5.23571692350486, 5.235716924128827, 5.235716924128826
4, 2.8952127775169565, 2.895212777516956, 2.895212777516956
4, 5.569605042498861, 5.569605042498868, 5.569605042498868
4, 6.370372919858253, 6.370372919858742, 6.370372919858741
4, 8.448518082319175, 8.448518082319215, 8.448518082319215
4, 5.420549383168574, 5.4205493831685745, 5.4205493831685745
4, 5.019371318917902, 5.019371318917903, 5.019371318917903
4, 10.921639596699588, 10.921639596701702, 10.921639596701702
4, 2.7772693163554845, 2.7772693163554845, 2.7772693163554845
4, 11.686677416411737, 11.68667741641171, 11.686677416411708
4, 5.135763356763206, 5.135763356763206, 5.135763356763206
4, 4.540109024104158, 4.540109024104648, 4.540109024104648
4, 7.086966064018429, 7.086966064018508, 7.086966064018508
4, 6.524292622477087, 6.524292623229676, 6.524292623229676
5, 9.612280373498187, 10.192233845511831, 9.612280373498187
5, 7.40289736011558, 7.4028973609627915, 7.402897360962791
5, 10.713117382708162, 10.713117383879528, 10.713117383879528
5, 10.311411270609197, 10.311411270612588, 10.311411270612588
5, 9.8950964033865, 9.89509640338646, 9.89509640338646
5, 2.5641266617700484, 2.5641266617700564, 2.5641266617700564
5, 7.192108507607569, 7.192108507607569, 7.192108507607569
5, 4.947142680345307, 5.574550076744266, 4.947142680345307
5, 4.590409377517736, 5.3529395481232775, 4.590409377517736
5, 7.206592326039759, 7.206592326040071, 7.20659232604007
