ExhaustiveStarScheduler, TercioScheduler, 
3, 22.157669668396608, 22.157669668396608, 
3, 31.83378235781353, 31.83378235781353, 
3, 30.68147305554992, 30.68147305554992, 
3, 22.71461794632296, 22.71461794632296, 
3, 31.583106931360312, 31.583106931360312, 
3, 30.92551331042915, 30.92551331042915, 
3, 31.518619401024676, 31.518619401024676, 
3, 22.160841903832267, 22.160841903832267, 
3, 30.691609840694813, 30.691609840694813, 
3, 20.828045125182705, 20.828045125182705, 
3, 20.983658116232235, 20.983658116232235, 
3, 30.812669952660457, 30.812669952660457, 
3, 22.12036944537138, 22.12036944537138, 
3, 31.373853668742143, 31.373853668742143, 
3, 31.08703072276124, 31.08703072276124, 
3, 20.969987914045504, 20.969987914045504, 
3, 20.892709650415796, 20.892709650415796, 
3, 31.76303364275959, 31.76303364275959, 
3, 30.65517162683948, 30.65517162683948, 
3, 21.721042651677234, 21.721042651677234, 
3, 21.3296443551203, 21.3296443551203, 
3, 30.985150201235264, 30.985150201235264, 
3, 20.879069522767622, 20.879069522767622, 
3, 21.357367297876955, 21.357367297876955, 
3, 31.95566736641934, 31.95566736641934, 
3, 31.455770881445282, 31.455770881445282, 
3, 22.168246784955286, 22.168246784955286, 
3, 20.912995937390484, 20.912995937390484, 
3, 30.971824595119646, 30.971824595119646, 
3, 31.819575066228825, 31.819575066228825, 
3, 31.26116854731158, 31.26116854731158, 
3, 30.853980949620286, 30.853980949620286, 
3, 31.700986877584064, 31.700986877584064, 
3, 22.601914053313823, 22.601914053313823, 
3, 21.70297075271685, 21.70297075271685, 
3, 20.98166309833547, 20.98166309833547, 
3, 20.86608678041282, 20.86608678041282, 
3, 21.126076732349688, 21.126076732349688, 
3, 32.13743028266804, 32.13743028266804, 
3, 31.642788728260918, 31.642788728260918, 
3, 30.608291809289703, 30.608291809289703, 
3, 22.91260949088324, 22.91260949088324, 
3, 30.87400737720633, 30.87400737720633, 
3, 30.95164703935847, 30.95164703935847, 
3, 31.113996441343573, 31.113996441343573, 
3, 21.22137672375013, 21.22137672375013, 
3, 31.684958834091105, 31.684958834091105, 
3, 31.75188626825354, 31.75188626825354, 
3, 25.76926036160595, 25.76926036160595, 
3, 31.93766920672906, 31.93766920672906, 
3, 30.77006483275916, 30.77006483275916, 
3, 24.329369670161622, 24.329369670161622, 
3, 30.955403251461874, 30.955403251461874, 
3, 31.50981640243842, 31.50981640243842, 
3, 21.831602253418087, 21.831602253418087, 
3, 20.602003364291726, 20.602003364291726, 
3, 20.681176862464593, 20.681176862464593, 
3, 23.221663671122187, 23.221663671122187, 
3, 31.68634830721789, 31.68634830721789, 
3, 24.705941697450296, 24.705941697450296, 
3, 22.339535314942072, 22.339535314942072, 
3, 32.11007217762404, 32.11007217762404, 
3, 30.330538902604438, 30.330538902604438, 
3, 30.70470148233322, 30.70470148233322, 
3, 21.328692448242183, 21.328692448242183, 
3, 32.46831488537603, 32.46831488537603, 
3, 31.863671886863624, 31.863671886863624, 
3, 31.057072263157558, 31.057072263157558, 
3, 20.975741442475368, 20.975741442475368, 
3, 21.288024268376578, 21.288024268376578, 
3, 21.083649023209134, 21.083649023209134, 
3, 31.98067583553551, 31.98067583553551, 
4, 20.662356278275134, 20.662356278275134, 
4, 31.94278590958438, 31.94278590958438, 
4, 41.539731306532346, 41.539731306532346, 
4, 31.192865083923593, 31.192865083923593, 
4, 42.753096028344814, 42.753096028344814, 
4, 34.1809197541579, 34.1809197541579, 
4, 30.63907277648049, 30.63907277648049, 
4, 30.41477671885972, 30.41477671885972, 
4, 22.311382119240243, 22.311382119240243, 
4, 41.560458956174315, 41.560458956174315, 
4, 32.05076058901843, 32.05076058901843, 
4, 41.94546571325579, 41.94546571325579, 
4, 31.4826474963364, 31.4826474963364, 
4, 31.552945637329834, 31.552945637329834, 
4, 31.574151197772785, 31.574151197772785, 
4, 23.446155672029573, 23.446155672029573, 
4, 42.341010960477824, 42.341010960477824, 
4, 31.096311316013118, 31.096311316013118, 
4, 31.712048304248448, 31.712048304248448, 
4, 35.72425360754039, 35.72425360754039, 
4, 31.193492122022242, 31.193492122022242, 
4, 30.968256143379566, 30.968256143379566, 
4, 30.884896863228327, 30.884896863228327, 
4, 26.058315219810783, 26.058315219810783, 
4, 32.01351549161387, 32.01351549161387, 
4, 31.947298239874307, 31.947298239874307, 
4, 31.033478094919552, 31.033478094919552, 
4, 31.779020457127242, 31.779020457127242, 
4, 22.670536236112376, 22.670536236112376, 
4, 33.01361567039781, 33.01361567039781, 
4, 23.347771977442967, 23.347771977442967, 
4, 31.898011208971287, 31.898011208971287, 
4, 31.546674252883882, 31.546674252883882, 
4, 30.173686866615732, 30.173686866615732, 
4, 23.729616028135844, 23.729616028135844, 
4, 30.80624325484724, 30.80624325484724, 
4, 23.92826857549087, 23.69885707510146, 
4, 31.303239767641273, 31.303239767641273, 
4, 22.347948427620913, 22.347948427620913, 
4, 21.364505944273567, 21.364505944273567, 
4, 22.1466463176169, 22.1466463176169, 
4, 32.67694357237244, 32.67694357237244, 
4, 31.084033629445706, 31.084033629445706, 
4, 31.764813410783923, 31.764813410783923, 
4, 32.406513574386295, 32.406513574386295, 
4, 41.81505053455537, 41.81505053455537, 
4, 32.078643931734625, 32.078643931734625, 
4, 31.230828121079934, 31.230828121079934, 
4, 31.89825021135742, 31.89825021135742, 
4, 33.258809670138675, 33.258809670138675, 
4, 23.486051678121633, 23.486051678121633, 
4, 31.130991075333064, 31.130991075333064, 
4, 41.9474179426346, 41.9474179426346, 
4, 30.587210347536292, 30.587210347536292, 
4, 41.41362321940733, 41.41362321940733, 
4, 32.323266361912836, 32.323266361912836, 
4, 30.981595802128474, 30.981595802128474, 
4, 31.688227242402576, 31.688227242402576, 
4, 42.52864158264815, 42.52864158264815, 
4, 41.87497880479425, 41.87497880479425, 
4, 41.790432479830756, 41.790432479830756, 
4, 22.798886409129928, 22.798886409129928, 
4, 31.01633424218891, 31.01633424218891, 
4, 31.156056154628565, 31.156056154628565, 
4, 33.446757554591784, 33.446757554591784, 
4, 31.900837111794914, 31.900837111794914, 
4, 31.735363221583295, 31.735363221583295, 
4, 31.69187115132899, 31.69187115132899, 
4, 31.79183542721536, 31.79183542721536, 
4, 41.59262873654194, 41.59262873654194, 
4, 31.699562988246512, 31.699562988246512, 
4, 24.98671405161796, 24.98671405161796, 
4, 32.840904641546786, 32.840904641546786, 
4, 31.700239348849244, 31.700239348849244, 
4, 23.800874960537882, 23.800874960537882, 
4, 31.71182324776104, 31.71182324776104, 
4, 31.150020714045574, 31.150020714045574, 
4, 31.24294021371915, 31.24294021371915, 
4, 23.972780277747063, 23.972780277747063, 
4, 41.70880588026898, 41.70880588026898, 
4, 23.843165031995262, 23.843165031995262, 
4, 32.66129229499676, 32.66129229499676, 
4, 21.566438607225287, 21.566438607225287, 
4, 31.701724267234972, 31.701724267234972, 
4, 31.382057308795638, 31.382057308795638, 
4, 41.43757470430061, 41.43757470430061, 
4, 33.82586217452417, 33.82586217452417, 
4, 31.185615799312018, 31.185615799312018, 
4, 32.02048023169575, 32.02048023169575, 
4, 42.68840666927499, 42.68840666927499, 
4, 30.984435118377593, 30.984435118377593, 
4, 31.065440939622853, 31.065440939622853, 
4, 30.441523499421187, 30.441523499421187, 
4, 31.952016164827953, 31.952016164827953, 
4, 41.23276069315706, 41.23276069315706, 
4, 31.444570618332065, 31.444570618332065, 
4, 33.62381025446392, 33.62381025446392, 
4, 31.70409337122966, 31.70409337122966, 
4, 34.153666350276794, 34.153666350276794, 
4, 32.107115758493904, 32.107115758493904, 
5, 35.748552110415794, 35.748552110415794, 
5, 32.530767948300635, 32.530767948300635, 
5, 42.91731341788451, 42.91731341788451, 
5, 31.531595655431644, 31.531595655431644, 
5, 42.153727635453926, 42.153727635453926, 
5, 23.75908095164931, 23.75908095164931, 
5, 51.57335971540183, 51.57335971540183, 
5, 32.9799712259113, 32.9799712259113, 
5, 33.88331496208052, 33.88331496208052, 
5, 30.705621088259985, 30.705621088259985, 
5, 32.33145105120829, 32.33145105120829, 
5, 52.96523471782456, 52.96523471782456, 
5, 34.096469838151855, 34.096469838151855, 
5, 35.44046129987491, 35.44046129987491, 
5, 31.933451936202076, 31.933451936202076, 
5, 31.576283921871394, 31.576283921871394, 
5, 31.42407072410981, 31.42407072410981, 
5, 32.51641564536211, 32.51641564536211, 
5, 31.70667638512331, 31.70667638512331, 
5, 31.315166220462157, 31.315166220462157, 
5, 31.926517826986018, 31.926517826986018, 
5, 42.06708215050169, 42.06708215050169, 
5, 31.031877524259354, 31.031877524259354, 
5, 29.023785960922602, 25.166153961959818, 
5, 24.024572740832433, 24.024572740832433, 
5, 24.562964013386974, 23.502362206142678, 
5, 31.74844778065129, 31.74844778065129, 
5, 50.74934253756221, 50.74934253756221, 
5, 41.20363242763909, 41.20363242763909, 
5, 41.42945887602269, 41.42945887602269, 
5, 41.971455876073534, 41.971455876073534, 
5, 42.39101710738951, 42.39101710738951, 
5, 31.819121705434334, 31.819121705434334, 
5, 31.85045413113375, 31.85045413113375, 
5, 22.86627248334262, 22.86627248334262, 
5, 31.12079227641298, 31.12079227641298, 
5, 31.688647274939015, 31.688647274939015, 
5, 31.97054904454604, 31.97054904454604, 
5, 42.01571146897494, 42.01571146897494, 
5, 32.38578747436295, 32.38578747436295, 
5, 41.980248755540025, 41.980248755540025, 
5, 31.56898899572417, 31.56898899572417, 
5, 31.330224505195616, 31.330224505195616, 
5, 31.79512720864097, 31.79512720864097, 
5, 41.817637637580674, 41.817637637580674, 
5, 52.58243232225256, 52.58243232225256, 
5, 40.84515457701778, 40.84515457701778, 
5, 31.18424688499131, 31.18424688499131, 
5, 31.267151765577147, 31.267151765577147, 
5, 42.17133276025916, 42.17133276025916, 
5, 34.29196338954078, 34.29196338954078, 
5, 52.0037618623787, 52.0037618623787, 
5, 32.586892853162865, 32.586892853162865, 
5, 31.444216240842998, 31.444216240842998, 
5, 31.491706369036404, 31.491706369036404, 
5, 52.70286746919618, 52.70286746919618, 
5, 22.044779081473067, 22.044779081473067, 
5, 35.8563228895714, 35.421302656738476, 
5, 41.97239592769635, 41.97239592769635, 
5, 41.2289836424182, 41.2289836424182, 
5, 32.19675417540807, 32.19675417540807, 
5, 51.7977574713026, 51.7977574713026, 
5, 30.936608941009727, 30.936608941009727, 
5, 41.1320401540289, 41.1320401540289, 
5, 30.923826980531913, 30.923826980531913, 
5, 51.0078557497869, 51.0078557497869, 
5, 41.02000766876998, 41.02000766876998, 
5, 51.43553333180017, 51.43553333180017, 
5, 41.76329379156461, 41.76329379156461, 
5, 31.00097333599205, 31.00097333599205, 
5, 41.06453775729544, 41.06453775729544, 
5, 22.390305414807344, 22.390305414807344, 
5, 34.183805524448864, 34.183805524448864, 
5, 41.0278731059542, 41.0278731059542, 
5, 31.906614065817095, 31.906614065817095, 
5, 31.576206678710406, 31.576206678710406, 
5, 41.39337724134112, 41.39337724134112, 
5, 31.0129168080239, 31.0129168080239, 
5, 33.55246552366641, 33.55246552366641, 
5, 42.87413863087606, 42.87413863087606, 
5, 41.860468469778056, 41.860468469778056, 
5, 33.329033197792214, 33.329033197792214, 
5, 42.028043380038454, 42.028043380038454, 
5, 32.919272769255244, 32.919272769255244, 
5, 32.14568620733103, 32.14568620733103, 
5, 51.28758586637171, 51.28758586637171, 
5, 32.272394762982856, 32.272394762982856, 
5, 51.87456146383043, 51.87456146383043, 
5, 35.20327926109567, 35.20327926109567, 
5, 52.386928084439106, 52.386928084439106, 
5, 41.703019976482054, 41.703019976482054, 
5, 41.77084249783343, 41.77084249783343, 
5, 31.811247558573754, 31.811247558573754, 
5, 31.058032125571245, 31.058032125571245, 
5, 31.73099862155207, 31.73099862155207, 
5, 30.504820944211517, 30.504820944211517, 
5, 31.420202119931677, 31.420202119931677, 
5, 31.235196388506004, 31.235196388506004, 
5, 21.528371224253817, 21.528371224253817, 
5, 31.297942965395883, 31.297942965395883, 
6, 33.75957343451819, 33.75957343451819, 
6, 31.427892595682536, 31.427892595682536, 
6, 41.484359716195385, 41.484359716195385, 
6, 52.48524971612774, 52.48524971612774, 
6, 31.377873797384403, 31.377873797384403, 
6, 30.927897697500093, 30.927897697500093, 
6, 34.99858374817677, 34.99858374817677, 
6, 35.64923302914162, 33.4213439362849, 
6, 32.738456384263074, 32.738456384263074, 
6, 30.92167897018774, 30.92167897018774, 
6, 41.280820755135736, 41.280820755135736, 
6, 42.18112254413744, 42.18112254413744, 
6, 52.35147747234278, 52.35147747234278, 
6, 33.66664427773206, 33.66664427773206, 
6, 33.247381815578834, 33.247381815578834, 
6, 41.23021618530605, 41.23021618530605, 
6, 52.201600823681716, 52.201600823681716, 
6, 31.160128909881763, 31.160128909881763, 
6, 31.96149768790741, 31.96149768790741, 
6, 43.01879390719107, 43.01879390719107, 
6, 23.139009226008714, 22.74797923063855, 
6, 41.64836410978238, 41.64836410978238, 
6, 45.296326241469764, 45.296326241469764, 
6, 34.9006823365737, 34.9006823365737, 
6, 41.50195216700748, 41.50195216700748, 
6, 42.971146695346704, 42.971146695346704, 
6, 50.924369056848604, 50.924369056848604, 
6, 42.379697195724766, 42.379697195724766, 
6, 43.40340398188297, 43.40340398188297, 
6, 41.10550541470829, 41.10550541470829, 
6, 31.479303824171552, 31.479303824171552, 
6, 51.704091734647406, 51.704091734647406, 
6, 31.090824389555237, 31.090824389555237, 
6, 42.78568707710828, 42.78568707710828, 
6, 34.25416615534387, 34.25416615534387, 
6, 24.113008182573132, 24.113008182573132, 
6, 52.796987233174214, 52.796987233174214, 
6, 31.153086325845138, 31.153086325845138, 
6, 34.01520893564031, 34.01520893564031, 
6, 31.52367978871927, 31.52367978871927, 
6, 53.958990199974124, 53.958990199974124, 
6, 32.47917346324995, 32.47917346324995, 
6, 32.87524672735546, 32.87524672735546, 
6, 32.775812058961854, 32.775812058961854, 
6, 30.96510435240442, 30.96510435240442, 
6, 41.05208228189501, 41.05208228189501, 
6, 25.71214349820438, 25.71214349820438, 
6, 40.739849985271256, 40.739849985271256, 
6, 41.42437264547024, 41.42437264547024, 
6, 42.31894060497229, 42.31894060497229, 
6, 31.906307075158086, 31.906307075158086, 
6, 31.363747209586332, 31.363747209586332, 
6, 51.94123296581492, 51.94123296581492, 
6, 31.377451162341906, 31.377451162341906, 
6, 30.630474044328846, 30.630474044328846, 
6, 36.11400198253397, 31.45750099880076, 
6, 30.367765128969456, 30.367765128969456, 
6, 36.96807315352896, 35.9802225590936, 
6, 40.87635217380246, 40.87635217380246, 
6, 42.61561425354486, 42.61561425354486, 
6, 35.25880433426787, 35.25880433426787, 
6, 41.36207961245397, 41.36207961245397, 
6, 43.49969099630475, 43.49969099630475, 
6, 30.879525915193653, 30.879525915193653, 
6, 32.19147973835527, 32.19147973835527, 
6, 33.86252378024969, 32.36938908003824, 
6, 44.118333171727386, 44.118333171727386, 
6, 43.06694895810255, 43.06694895810255, 
6, 32.305509689472075, 32.305509689472075, 
6, 35.65995169322329, 34.702148053128184, 
6, 36.76267951342721, 36.76267951342721, 
6, 42.81413634170589, 42.81413634170589, 
6, 42.25541121319045, 42.25541121319045, 
6, 52.71729032521061, 52.71729032521061, 
6, 33.5519024386563, 32.83063279163897, 
6, 31.414785421833464, 30.2473153828102, 
6, 41.773788582389976, 41.773788582389976, 
6, 25.376349958124486, 25.027390626078333, 
6, 30.720877781016426, 30.720877781016426, 
6, 30.81946887642061, 30.81946887642061, 
6, 51.29646308963408, 51.29646308963408, 
6, 42.726944476670035, 42.726944476670035, 
6, 52.17776654511964, 52.17776654511964, 
6, 31.673110972238057, 31.673110972238057, 
6, 41.94061513802196, 41.94061513802196, 
6, 31.530581151760536, 31.530581151760536, 
6, 31.894905221705223, 31.894905221705223, 
6, 31.798359920445215, 31.798359920445215, 
6, 41.94279234895439, 41.94279234895439, 
6, 31.698180370769176, 31.698180370769176, 
6, 42.779190326327466, 42.779190326327466, 
6, 33.46155506387068, 33.46155506387068, 
6, 21.579997050948307, 21.579997050948307, 
6, 33.330501281249894, 33.330501281249894, 
6, 41.61103431401667, 41.61103431401667, 
6, 35.822130620987885, 34.54983345436695, 
6, 31.494085511069052, 31.494085511069052, 
6, 22.675275422486365, 22.675275422486365, 
6, 62.726067626617805, 62.726067626617805, 
6, 53.27390188551362, 53.27390188551362, 
7, 41.70282173567592, 41.70282173567592, 
7, 32.53397841297332, 32.161450326563205, 
7, 32.023364170326936, 32.023364170326936, 
7, 27.607818165377147, 26.558882531218686, 
7, 42.45250108981359, 42.45250108981359, 
7, 52.451279175655486, 52.451279175655486, 
7, 53.30897898630992, 53.30897898630992, 
7, 31.856073399713274, 31.856073399713274, 
7, 31.47729467050834, 31.47729467050834, 
7, 31.34021902063185, 31.34021902063185, 
7, 54.875776978857985, 54.875776978857985, 
7, 34.428127925645974, 34.428127925645974, 
7, 52.70009446589431, 52.70009446589431, 
7, 35.21087070174376, 33.19726951054555, 
7, 42.33778968681479, 42.33778968681479, 
7, 41.54490693227476, 41.54490693227476, 
7, 31.344691745428662, 31.344691745428662, 
7, 51.50626279630897, 51.50626279630897, 
7, 41.98111535886419, 41.98111535886419, 
7, 37.99014056556208, 36.52585029339918, 
7, 51.735170068638766, 51.735170068638766, 
7, 32.87343312192712, 32.87343312192712, 
7, 42.67416327503718, 42.67416327503718, 
7, 35.06087032958912, 35.06087032958912, 
7, 46.580903209283235, 46.580903209283235, 
7, 52.651764549865625, 52.651764549865625, 
7, 52.173555147427805, 52.173555147427805, 
7, 42.487303242927226, 41.97143552976243, 
7, 42.39441764315774, 42.39441764315774, 
7, 31.309318594621466, 31.309318594621466, 
7, 53.90732991111388, 53.75549615259271, 
7, 42.57181216742833, 42.57181216742833, 
7, 42.27585698284634, 42.27585698284634, 
7, 41.8560143465763, 41.8560143465763, 
7, 33.07810318806595, 33.07810318806595, 
7, 32.73938570521981, 32.73938570521981, 
7, 55.12702250614008, 55.12702250614008, 
7, 31.4679008949763, 31.4679008949763, 
7, 27.080967609411488, 26.702788677533846, 
7, 44.76501496170521, 44.76501496170521, 
7, 52.197856391381585, 52.197856391381585, 
7, 31.36924877405009, 31.36924877405009, 
7, 62.70687416564643, 62.70687416564643, 
7, 42.214614028984826, 42.214614028984826, 
7, 42.34567039389119, 42.34567039389119, 
7, 41.364356072933745, 41.36435607293375, 
7, 41.64624372138864, 41.64624372138864, 
7, 62.910717597978035, 62.910717597978035, 
7, 35.073189634796016, 35.073189634796016, 
7, 41.44556183506288, 41.44556183506288, 
7, 41.026711774318585, 41.026711774318585, 
7, 41.243386544890285, 41.243386544890285, 
7, 33.78265105353999, 33.03399398426034, 
7, 34.115590082604584, 34.115590082604584, 
7, 34.13699790708892, 34.13699790708892, 
7, 61.93629581740454, 61.93629581740454, 
7, 31.363818116373785, 31.363818116373785, 
7, 31.498599633025346, 31.498599633025346, 
7, 41.448232486266626, 41.448232486266626, 
7, 62.49789199300712, 62.49789199300712, 
7, 42.76746714934643, 42.76746714934643, 
7, 52.066597559294024, 51.833214764136635, 
7, 43.98396657707037, 43.98396657707037, 
7, 62.644647953673456, 62.644647953673456, 
7, 51.51131149269446, 51.51131149269446, 
7, 51.54334578314658, 51.54334578314658, 
7, 43.14494368149029, 43.14494368149029, 
7, 35.24674778244891, 35.24674778244891, 
7, 53.2280921870306, 53.2280921870306, 
7, 41.51321753467869, 41.51321753467869, 
7, 38.18090142908009, 35.44503425129641, 
7, 30.621523373511124, 30.621523373511124, 
7, 42.381914226999584, 42.381914226999584, 
7, 40.90782229490968, 40.90782229490968, 
7, 32.510385859471796, 32.49893018935042, 
7, 52.18850127142519, 52.18850127142519, 
7, 44.386838725038814, 44.386838725038814, 
7, 41.80572482395082, 41.80572482395082, 
7, 31.70043651126775, 31.247069043353424, 
7, 33.27336100023392, 33.27336100023392, 
7, 52.56401493814219, 52.56401493814219, 
7, 61.82583824837677, 61.82583824837677, 
7, 41.637540992614774, 41.637540992614774, 
7, 42.34575108092593, 42.34575108092593, 
7, 52.45075516495986, 52.163566678409325, 
7, 33.64233447076984, 33.64233447076984, 
7, 33.385579915022845, 31.43035343169813, 
7, 43.79707898028256, 43.79707898028256, 
7, 43.80314803428864, 43.80314803428864, 
7, 52.39619767952015, 52.39619767952015, 
7, 42.07698069115109, 42.07698069115109, 
7, 41.532592897305605, 41.532592897305605, 
7, 43.86904769736623, 43.86904769736623, 
7, 41.87043311005101, 41.87043311005101, 
7, 51.644552806409145, 51.644552806409145, 
7, 41.13065670171283, 41.09178952090922, 
7, 51.50675936945764, 51.50675936945764, 
7, 41.89815039412771, 41.89815039412771, 
7, 52.65547879814365, 52.65547879814365, 
7, 52.08719889714972, 52.08719889714972, 
8, 42.57251196504939, 42.57251196504939, 
8, 62.62472292778797, 62.62472292778797, 
8, 53.53002517334626, 53.53002517334626, 
8, 43.74914135223541, 43.74914135223541, 
8, 41.82529242810537, 41.68023215200935, 
8, 53.36794961981748, 53.36794961981748, 
8, 42.1178196285106, 42.1178196285106, 
8, 44.668391638347416, 44.360864229406516, 
8, 42.759749658561105, 42.759749658561105, 
8, 51.802775645752156, 51.802775645752156, 
8, 42.210375333756886, 42.210375333756886, 
8, 31.604153663341997, 31.604153663341997, 
8, 52.176037743470545, 52.176037743470545, 
8, 34.60597725192843, 32.22967286903051, 
8, 33.74203014371816, 33.74203014371816, 
8, 52.46642461751128, 52.46642461751128, 
8, 52.91309312728883, 52.91309312728883, 
8, 62.031619456520694, 62.031619456520694, 
8, 44.16253336037151, 44.16253336037151, 
8, 61.99563941322902, 61.99563941322902, 
8, 51.492230863626965, 51.33484396986291, 
8, 51.71266212513455, 51.71266212513455, 
8, 54.78852425305541, 54.78852425305541, 
8, 53.31413780556965, 53.31413780556965, 
8, 43.004791557861175, 43.004791557861175, 
8, 42.75167388298811, 42.75167388298811, 
8, 47.74439883547014, 47.74439883547014, 
8, 41.231060268385434, 41.231060268385434, 
8, 41.610555431868534, 41.17850270586753, 
8, 41.534965880596005, 41.534965880596005, 
8, 33.50628588595648, 33.044773975019034, 
8, 63.29691677968712, 63.29691677968712, 
8, 46.94147680579621, 43.0140409113109, 
