MILPScheduler, ExhaustiveStarScheduler, TercioScheduler, 
5, 3.865570600805479, 3.8655706008054964, 3.8655706008054964, 
5, 4.1258204020746225, 4.125820402074675, 4.125820402074675, 
5, 5.252895645882722, 5.252895645882767, 5.252895645882767, 
5, 3.7301088602984436, 3.730108860298465, 3.730108860298465, 
5, 4.327055420729161, 4.327055420729161, 4.327055420729161, 
5, 3.7462204459454087, 3.7462204459454145, 4.027686364450686, 
5, 6.437082018797161, 6.437082018797128, 6.437082018797128, 
5, 2.648101769634941, 2.6481017696351685, 2.8834680065076856, 
5, 5.863423551865588, 5.863423551865591, 5.863423551865591, 
MILP: 5.023487529983619 Buffered: 7.017777798606633
5, 5.023487529983619, 5.7053291761139855, 7.017777798606633, 
5, 9.967060180328833, 9.967060180328913, 9.967060180328913, 
5, 3.447458108719127, 3.447458108719127, 3.447458108719127, 
5, 3.741674802046026, 3.7416748020460293, 3.7416748020460293, 
5, 5.727273463090088, 5.727273463090788, 5.727273463090788, 
5, 3.163979848988041, 3.163979848988041, 3.163979848988041, 
5, 5.220800638435902, 5.220800638435902, 5.220800638435902, 
5, 5.8847662950310635, 5.884766295031171, 5.884766295031171, 
5, 9.107946121799092, 9.107946121799177, 9.107946121799177, 
5, 8.178770759617363, 8.178770759617464, 8.178770759617464, 
5, 4.046744108200073, 4.046744165532447, 4.046744165532447, 
5, 7.188384737804343, 7.188384737804343, 7.188384737804343, 
5, 3.770942455915619, 3.7709424559156886, 3.7709424559156886, 
5, 2.1987928992879584, 2.1987928996078425, 2.1987928996078425, 
5, 5.599859475760692, 5.599859475760723, 5.599859475760723, 
5, 4.342875374424672, 4.342875374424718, 4.487668345898973, 
5, 3.4800669333930134, 3.4800669333930134, 3.4800669333930134, 
5, 3.9088565128799546, 3.9088565128799546, 3.9088565128799546, 
5, 3.645666041175039, 3.645666041175039, 3.645666041175039, 
5, 2.8517207014461112, 2.8517207014470225, 2.8517207014470225, 
5, 6.935007213287607, 6.935007213287607, 6.935007213287607, 
5, 3.7899021904283945, 3.7899021904283954, 3.7899021904283954, 
5, 5.749411839888426, 5.749411839888445, 5.749411839888445, 
5, 5.114718319492051, 5.114718319492072, 5.114718319492072, 
5, 4.451097938149835, 4.451097938149875, 4.451097938149875, 
5, 3.0215262636237767, 3.0215262636238034, 3.0215262636238034, 
5, 5.802015095801931, 5.802015095801931, 5.802015095801931, 
5, 7.525355851891297, 7.525355851891364, 7.525355851891364, 
5, 3.050179272169193, 3.0501792721692236, 3.0501792721692236, 
5, 4.615192127419444, 4.615192127419464, 4.615192127419464, 
5, 5.516223216590729, 5.516223216590755, 5.516223216590755, 
5, 5.499203021972314, 5.499203021972335, 5.499203021972335, 
5, 3.728475761180623, 3.728475761180633, 3.728475761180633, 
5, 6.243905132115881, 6.243905132115925, 6.829323333102922, 
5, 7.477197416617916, 7.4771974166179165, 10.227956221737836, 
5, 6.896302506262343, 6.8963025062625185, 6.8963025062625185, 
6, 4.298401420912301, 4.298401420912317, 4.298401420912317, 
6, 8.702824465877601, 8.702824465877686, 8.702824465877686, 
6, 12.759142329978504, 12.759142329978683, 12.759142329978683, 
6, 6.336344805413684, 6.336344805413707, 6.336344805413707, 
6, 4.488302505754403, 4.488302505754452, 4.488302505754452, 
6, 3.7709319650987543, 3.7709319650987516, 4.425456386022153, 
6, 6.683891547750267, 6.683891547750399, 6.683891547750399, 
6, 7.6473765565357095, 7.6473765565357095, 7.6473765565357095, 
6, 5.732990925488386, 5.732990925488389, 5.732990925488389, 
6, 6.918918594126728, 6.918918594126677, 7.867854000454574, 
6, 4.625600714437101, 4.625600714437108, 4.625600714437108, 
6, 4.4096511988851965, 4.40965119888521, 4.40965119888521, 
6, 4.995605709606765, 4.995605710206353, 4.995605710206353, 
6, 4.030637760816051, 4.030637760816051, 4.030637760816051, 
6, 3.7611194940582338, 3.761119494534346, 3.761119494534346, 
6, 2.977664325703893, 2.9776643257038975, 2.9776643257038975, 
6, 6.6408418006975785, 6.6408418006975865, 6.6408418006975865, 
MILP: 3.879928919709533 Buffered: 4.938546522361316
6, 3.879928919709533, 4.46906491469332, 4.938546522361316, 
6, 6.402198384776849, 6.402198384776849, 6.402198384776849, 
6, 5.194592996932863, 5.19459299693292, 5.19459299693292, 
MILP: 2.55650883581686 Buffered: 3.770899188412773
6, 2.55650883581686, 2.5565088358168597, 6.049343515754054, 
6, 5.360240418911243, 5.360240418912933, 5.360240418912933, 
6, 10.484445810353858, 10.48444581035397, 10.48444581035397, 
6, 9.496797823244039, 9.49679782324423, 9.49679782324423, 
6, 8.898609099640382, 8.898609099640382, 8.898609099640382, 
6, 6.150171364978849, 6.150171364978853, 6.150171364978853, 
6, 6.415335998312042, 6.415335998312166, 7.002442573312439, 
6, 8.509504317373544, 8.509504317373544, 8.509504317373544, 
6, 6.217192008561637, 6.217192008561671, 6.217192008561671, 
6, 12.996281533221206, 12.996281533221477, 13.901767471352606, 
6, 7.422495634959459, 7.42249563495964, 7.42249563495964, 
6, 5.19923989135723, 5.199239891357358, 5.199239891357358, 
6, 2.614433596075303, 2.6144335960753033, 2.6144335960753033, 
6, 5.457086632668376, 5.457086633314084, 5.457086633314084, 
6, 3.4595883359616266, 3.459588335961639, 3.459588335961639, 
6, 8.64467682633126, 8.64467682633156, 8.64467682633156, 
6, 4.179990157984795, 4.1799901579847925, 4.1799901579847925, 
6, 6.852253602613752, 6.852253602613995, 6.852253602613995, 
6, 4.641703198160332, 4.641703198160335, 4.641703198160335, 
6, 9.818951543806026, 9.8189515438061, 10.364115748593003, 
6, 4.747857448024108, 4.74785744802417, 4.74785744802417, 
6, 7.731543365309832, 7.731543365309875, 7.731543365309875, 
6, 7.769937816279676, 7.769937816279676, 7.883180654600321, 
6, 3.2197388412200665, 3.2197388412200647, 3.2197388412200647, 
6, 6.0033162151451505, 6.003316215845482, 6.003316215845482, 
6, 6.607336180013094, 6.607336180013094, 6.607336180013094, 
6, 4.615197243578181, 4.61519724357818, 4.61519724357818, 
6, 2.4129467942482634, 2.4129467942535086, 2.4129467942535086, 
6, 4.128400860152327, 4.128400860152331, 4.128400860152331, 
MILP: 5.832240012825496 Buffered: 7.232798459880563
6, 5.832240012825496, 5.852580842778892, 7.369011334094957, 
6, 4.149611925038206, 4.2117658529142, 4.2117658529142, 
6, 3.7936856425939127, 3.7936856430732813, 3.7936856430732813, 
6, 8.496762256511941, 8.496762256511989, 8.496762256511989, 
6, 6.715220195555555, 6.715220195555643, 6.715220195555643, 
6, 5.809624128846836, 5.809624128846836, 5.809624128846836, 
6, 7.077411529792432, 7.077411529792432, 7.077411529792432, 
6, 5.5584188753584725, 5.558418875358476, 5.558418875358476, 
6, 5.062142649272447, 5.0621426492724355, 5.0621426492724355, 
6, 3.8929022049193893, 3.8929022049193893, 3.8929022049193893, 
6, 4.503245245171467, 4.503245245171466, 4.503245245171466, 
MILP: 6.763302383810348 Buffered: 12.102303941934405
6, 6.763302383810348, 7.622392240422219, 11.237952571058678, 
6, 5.2479049325541, 5.2479049325541665, 5.2479049325541665, 
MILP: 5.479323886649891 Buffered: 5.796608426243539
6, 5.479323886649891, 5.479323886651076, 5.479323886651076, 
6, 4.711451079207341, 4.711451079207392, 4.711451079207392, 
6, 4.591425609679014, 4.591425609679014, 4.591425609679014, 
6, 7.98224350424086, 7.982243504240862, 7.982243504240862, 
6, 10.816992187878373, 10.816992187878373, 10.816992187878373, 
MILP: 9.984443023835675 Buffered: 10.08173672129323
6, 9.984443023835675, 10.08173672129323, 10.08173672129323, 
6, 6.848439783114191, 6.848439783114219, 6.848439783114219, 
6, 7.665929769932912, 7.665929769932946, 7.665929769932946, 
6, 7.08476950361687, 7.084769503616943, 7.084769503616943, 
6, 6.357647775829323, 6.357647775829395, 6.357647775829395, 
6, 3.5264544927988077, 3.526454492798811, 3.526454492798811, 
6, 6.514201905581557, 6.514201905581629, 6.514201905581629, 
6, 3.5657127466130563, 3.5657127466130882, 3.5657127466130882, 
6, 11.575574610789282, 11.575574610789447, 11.69073935522258, 
MILP: 5.929164055394995 Buffered: 9.505195813436922
6, 5.929164055394995, 6.087366213474305, 9.505195813436922, 
6, 3.7677072552215347, 3.7677072552215347, 3.7677072552215347, 
6, 3.8980377241881845, 3.8980377241881845, 3.8980377241881845, 
6, 8.269007569321765, 8.269007569321765, 8.31313831628158, 
6, 4.019047669480425, 4.019047669480478, 4.019047669480478, 
6, 6.000876037979897, 6.000876037979934, 6.000876037979934, 
6, 7.314061435095898, 7.314061435096015, 7.4106811258783125, 
6, 6.149284962838903, 6.149284962838903, 6.149284962838903, 
6, 9.971070841302467, 9.971070841302936, 9.971070841302936, 
6, 4.838478511968088, 4.838478511968135, 4.838478511968135, 
6, 4.3811215239521495, 4.381121523952199, 4.381121523952199, 
6, 9.4008514766156, 9.400851476616065, 9.400851476616065, 
6, 3.178135606781334, 3.178135606781341, 3.178135606781341, 
6, 6.549427716329951, 6.549427716329957, 7.308721977991531, 
6, 6.753585362919367, 6.753585362919383, 6.753585362919383, 
6, 5.354228969665092, 5.354228969665092, 5.354228969665092, 
6, 4.221906057562156, 4.221906057562162, 4.408335256012291, 
6, 3.6573593753690803, 3.657359375369066, 3.657359375369066, 
6, 4.732788528461454, 4.732788528461455, 4.732788528461455, 
6, 6.407781000410115, 6.407781000410115, 6.407781000410115, 
6, 4.064615430407882, 4.064615430407882, 4.064615430407882, 
6, 5.581782601931295, 5.581782601931321, 5.581782601931321, 
6, 5.515126226448306, 5.515126226448357, 5.515126226448357, 
6, 4.6417967446682376, 4.641796744672391, 4.641796744672391, 
MILP: 5.990845961051476 Buffered: 6.8331584197369235
7, 5.990845961051476, 5.99084596175061, 6.8331584197369235, 
7, 5.438691232914812, 5.438691232914841, 5.438691232914841, 
MILP: 6.521447008567257 Buffered: 7.6684409027000076
7, 6.521447008567257, 6.521447008568815, 9.005928594527802, 
7, 6.405834795780185, 6.405834795780297, 6.405834795780297, 
7, 5.373154606157182, 5.373154606157182, 5.373154606157182, 
7, 4.030047343706278, 4.030047343706284, 4.030047343706284, 
7, 4.585982375168945, 4.585982375168982, 4.585982375168982, 
7, 11.36690716491057, 11.366907164910817, 11.375967996816538, 
7, 4.8144007606291925, 5.2820133826634885, 6.05335543391427, 
7, 6.5470514165474825, 6.547051416547481, 6.547051416547481, 
7, 7.338335258234792, 7.338335258234814, 7.338335258234814, 
7, 2.923059659788085, 2.923059659788085, 2.923059659788085, 
7, 3.9451248971427013, 3.945124897142887, 3.945124897142887, 
7, 8.398303521328893, 8.398303521328955, 8.398303521328955, 
7, 4.8269824447726455, 4.826982444772645, 4.856156946176805, 
7, 11.50075111909429, 11.50075111909453, 11.50075111909453, 
7, 5.152247641437878, 5.152247642053355, 5.152247642053355, 
7, 4.458652693830347, 4.458652693830351, 4.458652693830351, 
7, 10.003189293944764, 10.003189293944764, 10.003189293944764, 
7, 5.966626086309354, 5.966626086309365, 5.966626086309365, 
7, 12.14061456667595, 12.14061456667595, 14.237499574590617, 
7, 7.284014542566763, 7.284014543395292, 7.284014543395292, 
7, 15.785690255481354, 15.785690255481613, 15.785690255481613, 
MILP: 11.978817453787657 Buffered: 14.431506462080527
7, 11.978817453787657, 12.109788144047112, 14.431506462080527, 
7, 12.68565036782023, 12.685650367820239, 12.685650367820239, 
7, 11.893246469285305, 11.893246470574722, 11.893246470574722, 
7, 9.059974523419264, 9.059974523419264, 9.059974523419264, 
7, 11.811968899447308, 11.811968900728896, 11.811968900728896, 
7, 4.5027154072380915, 4.502715407238129, 4.502715407238129, 
7, 6.855812834988863, 6.855812834988865, 6.855812834988865, 
7, 8.192956515948365, 8.192956515948365, 8.546765749342155, 
7, 3.6768424563703963, 3.6768424563704762, 3.6768424563704762, 
7, 5.819096284228978, 5.819096284229258, 5.819096284229258, 
7, 7.3564051679016025, 7.3564051679016025, 7.59399759349911, 
MILP: 5.509077910023897 Buffered: 6.7853235209496106
7, 5.509077910023897, 6.7853235209496106, 6.7853235209496106, 
7, 10.079900321252632, 10.079900322360832, 10.112741904429262, 
7, 4.397042718611912, 4.397042718611913, 4.397042718611913, 
7, 5.487113749228634, 5.487113749230237, 5.487113749230237, 
7, 10.793584098982874, 10.793584098983237, 11.99313882004061, 
7, 7.639991584792583, 7.639991585665929, 7.639991585665929, 
7, 6.055423474947666, 6.055423475653265, 6.055423475653265, 
7, 5.550019122531256, 5.550019122531258, 5.550019122531258, 
7, 5.450484748420815, 5.450484748420858, 5.450484748420858, 
7, 4.119709590354393, 4.119709590354393, 4.119709590354393, 
7, 7.235663169646578, 7.2356631696465925, 7.2356631696465925, 
7, 4.388719086682724, 4.388719086682751, 4.388719086682751, 
7, 8.57174279507652, 8.571742795076602, 8.571742795076602, 
7, 12.489497647082949, 12.489497647082949, 12.875579227578086, 
7, 4.8853197312084395, 4.885319731208474, 4.885319731208474, 
7, 5.814011446302131, 5.814011446302131, 5.814011446302131, 
7, 3.78534505211109, 3.7853450521110936, 3.7853450521110936, 
7, 4.710011936985141, 4.71001193755614, 4.71001193755614, 
7, 5.702867374244827, 5.702867374244827, 5.854452828155306, 
7, 5.555287056780809, 5.555287056780872, 5.555287056780872, 
MILP: 4.488995930438981 Buffered: 4.495672124795358
7, 4.488995930438981, 4.495672124795358, 4.495672124795358, 
7, 6.8966381065511655, 6.896638106551247, 6.896638106551247, 
7, 5.767279528717133, 5.767279528717133, 5.767279528717133, 
7, 5.261405067192321, 5.261405067192348, 5.261405067192348, 
7, 4.5855351738583465, 4.585535173858395, 4.585535173858395, 
7, 9.283890460945871, 9.28389046094587, 9.28389046094587, 
7, 3.7362198554365564, 3.7362198554365635, 3.7362198554365635, 
7, 4.663843470042203, 4.663843470042206, 4.663843470042206, 
7, 7.637095190938644, 7.637095190938644, 7.637095190938644, 
7, 5.18548200362387, 5.185482003623938, 5.185482003623938, 
7, 3.999571344123386, 3.9995713441233844, 3.9995713441233844, 
7, 4.75139656359508, 4.751396563595145, 4.751396563595145, 
7, 8.985123821212477, 8.98512382121262, 10.254359907026387, 
7, 4.3844888024227755, 4.384488802422803, 4.384488802422803, 
7, 6.1798482091856215, 6.17984820918566, 6.350216879741819, 
7, 14.387640245421403, 14.387640245421846, 16.05087414133058, 
7, 4.353836932841158, 4.353836932841137, 4.353836932841137, 
7, 4.094557355948842, 4.094557356458298, 4.094557356458298, 
7, 5.979834345104143, 5.979834345104143, 6.663039844760056, 
7, 3.229565905880222, 3.229565905880222, 3.229565905880222, 
7, 8.297444696607933, 8.297444696607933, 8.297444696607933, 
7, 6.362077169113022, 6.362077169113082, 6.362077169113082, 
7, 2.557190280405252, 2.5571902804069806, 2.5571902804069806, 
7, 5.228955802553444, 5.228955802553444, 5.228955802553444, 
7, 5.549684980602827, 5.5496849806028274, 5.5496849806028274, 
7, 3.423069827385598, 3.4230698278279057, 3.4230698278279057, 
MILP: 5.247543600935769 Buffered: 5.369484781730238
7, 5.247543600935769, 5.369484781730238, 5.559811362298753, 
7, 8.050390469765382, 8.05039046976559, 8.05039046976559, 
MILP: 7.7178687979212945 Buffered: 9.011210666763823
7, 7.7178687979212945, 8.164219175265327, 11.855728086343031, 
7, 6.780255322691232, 6.780255322691305, 6.780255322691305, 
7, 5.566198411270489, 5.566198411270538, 5.566198411270538, 
7, 5.5171386376493325, 5.517138637649615, 5.517138637649615, 
7, 6.597934611160003, 6.597934611160052, 6.597934611160052, 
7, 15.015112992042823, 15.01511299364514, 15.317817686856586, 
MILP: 5.886508946745467 Buffered: 7.957006642798212
7, 5.886508946745467, 5.886508946745467, 6.109003319742922, 
7, 5.650360150607572, 5.650360150607607, 5.650360150607607, 
7, 4.050936202379377, 4.0509362023795585, 4.0509362023795585, 
7, 4.546524870507909, 4.546524870507911, 4.546524870507911, 
7, 4.595259800570684, 4.595259800570686, 4.595259800570686, 
7, 10.7543490166606, 10.754349016660651, 10.800314762186582, 
7, 4.027309165660505, 4.027309166163238, 4.027309166163238, 
7, 6.639406947087241, 6.639406947087241, 6.639406947087241, 
7, 10.749886460966747, 10.749886460966781, 10.749886460966781, 
MILP: 6.017665453624366 Buffered: 9.122570378014153
7, 6.017665453624366, 6.017665453624365, 7.707445730003958, 
MILP: 8.930655849168653 Buffered: 10.383766424234581
7, 8.930655849168653, 10.126993510804601, 10.383766424234581, 
7, 4.678573499868893, 4.678573499868932, 4.678573499868932, 
MILP: 4.607110707584669 Buffered: 4.615428462583827
8, 4.607110707584669, 4.607110707584669, 4.607110707584669, 
8, 9.68778083622693, 9.687780836226935, 9.971529980832678, 
8, 4.58795161549923, 4.58795161549923, 4.58795161549923, 
8, 8.136105858857007, 8.136105858857011, 9.848124759267005, 
8, 6.447430581743966, 6.447430582488716, 6.447430582488716, 
8, 16.062645327602734, 16.06264532760273, 16.476850870193672, 
8, 4.99051956374492, 4.990519563744928, 4.990519563744928, 
8, 8.053115115866742, 8.053115115866749, 8.055590741391464, 
8, 8.065115739787581, 8.065115739787595, 8.996395756761807, 
8, 8.964503106633096, 8.964503106633096, 8.964503106633096, 
8, 4.997107812076614, 4.997107812076614, 5.34568543706479, 
8, 7.498322678822014, 7.498322679671846, 9.51602635598597, 
8, 13.548490849840825, 13.548490849841038, 13.548490849841038, 
8, 16.936398806317722, 16.93639880631798, 16.93639880631798, 
8, 13.078788012226063, 13.078788012226095, 13.091837268447389, 
8, 9.5654174530358, 9.56541745303583, 11.474159448898778, 
8, 5.679819575388448, 5.679819575388457, 5.679819575388457, 
8, 9.018146037397226, 9.018146037397226, 9.018146037397226, 
8, 5.5157917655129065, 5.515791766164486, 5.515791766164486, 
8, 4.130326344243652, 4.557137749686847, 4.557137749686847, 
8, 3.528061617960898, 3.528061617960898, 3.528061617960898, 
