MILP, Tercio, Search
4, 3.596103631755377, 3.5961036317560895, 3.5961036317560895
4, 1.8401283861205902, 1.8401283861205902, 1.8401283861205902
4, 4.680229645472008, 8.268819205189597, 4.680229645472008
4, 3.8704659724386383, 3.870465972438642, 3.870465972438642
4, 2.9748210690816768, 2.9748210690816768, 2.9748210690816768
4, 6.08262421145459, 6.08262421145459, 6.08262421145459
4, 3.274729371419722, 3.274729371419722, 3.274729371419722
4, 4.437207021901805, 4.437207021901805, 4.437207021901805
4, 5.814183021420824, 7.327706694549493, 5.8141830214208285
4, 2.429064311526936, 2.4290643115269575, 2.4290643115269575
4, 2.4607617716521215, 2.460761771652134, 2.460761771652134
4, 3.949288469364453, 3.9492884693644785, 3.9492884693644785
4, 5.03003600965483, 5.030036009654849, 5.030036009654849
4, 3.7282317484937035, 3.728231748493899, 3.728231748493899
4, 4.464056609078924, 4.464056609078957, 4.464056609078957
4, 2.6038350489132394, 2.603835048913241, 2.603835048913241
4, 3.9863042048933055, 3.9863042048933055, 3.9863042048933055
4, 5.139637200059443, 5.139637200059472, 5.139637200059472
4, 4.329007224302077, 4.329007224302083, 4.329007224302083
4, 4.569917871306346, 4.569917871307494, 4.569917871307494
4, 3.888955886186153, 3.888955886186153, 3.888955886186153
4, 8.332813126365073, 9.51327390648362, 8.332813126365089
4, 3.7599731702202046, 3.7599731702202117, 3.7599731702202117
4, 3.65861198576939, 3.65861198576939, 3.65861198576939
4, 4.3750880835679915, 4.375088083567995, 4.375088083567995
4, 5.931733105638563, 5.9317331056386156, 5.9317331056386156
4, 10.091415362927547, 10.091415362927547, 10.091415362927547
4, 3.5103752200688856, 3.5103752200688887, 3.5103752200688887
4, 6.644735852106096, 6.644735852106096, 6.644735852106096
4, 2.225037944881953, 2.225037944881955, 2.225037944881955
4, 5.1858196249972295, 5.185819624998374, 5.185819624998374
4, 8.554110997592653, 8.554110997592742, 8.554110997592742
4, 2.3983892575708876, 3.608575522989628, 2.39838925757084
4, 3.7635305816852824, 3.763530581685283, 3.763530581685283
4, 4.702362679803648, 4.702362679803666, 4.702362679803666
4, 2.804156311265153, 2.804156311265153, 2.804156311265153
4, 6.832733644136765, 6.832733644136811, 6.832733644136811
4, 5.8933216933469, 8.012024166933717, 5.893321694037946
4, 4.435649244581374, 4.435649244581414, 4.435649244581414
4, 4.472554409897468, 4.472554409897547, 4.472554409897547
4, 5.253717740430903, 5.253717740430907, 5.253717740430907
4, 5.891268379222737, 5.891268379222764, 5.891268379222764
4, 3.1711600200746477, 3.1711600200746477, 3.1711600200746477
4, 6.67239949874494, 6.672399498744947, 6.672399498744947
4, 4.859873123671169, 5.740608800391472, 4.859873123671169
4, 5.316545394003665, 5.316545394003665, 5.316545394003665
4, 8.809764860887068, 8.809764860887121, 8.809764860887121
4, 3.269393922837743, 3.2693939228377444, 3.2693939228377444
4, 5.969093180429104, 5.969093180429104, 5.969093180429104
4, 2.5541230629775864, 2.5541230629781695, 2.5541230629781695
4, 5.12917169986782, 5.129171699867825, 5.129171699867825
4, 5.580907267159923, 7.1210296918318114, 5.580907267159949
4, 2.14585110150857, 2.14585110150992, 2.14585110150992
4, 5.945172051402482, 5.9451720514025155, 5.9451720514025155
4, 2.695167672703243, 2.695167672703243, 2.695167672703243
4, 1.7052756717459892, 1.7052756717459892, 1.7052756717459892
4, 4.349069714774333, 4.349069714774339, 4.349069714774339
4, 3.219571352005005, 3.2195714035407317, 3.2195714035407317
4, 3.1301819087098455, 3.1301819087098472, 3.1301819087098472
4, 2.764398680011326, 2.8216077455265096, 2.7643986800113276
4, 3.7701245831127075, 3.7701245831127075, 3.7701245831127075
4, 4.790683703986756, 4.790683703986756, 4.790683703986756
4, 1.9246203899383545, 1.924620415066411, 1.924620415066411
4, 4.127313319810312, 4.1273133198105985, 4.1273133198105985
4, 5.488970018870949, 5.488970018870949, 5.488970018870949
4, 4.390685183886919, 4.390685183886921, 4.390685183886921
4, 4.577743761405356, 4.577743761405356, 4.577743761405356
4, 3.2075089811161717, 3.2075089811168627, 3.2075089811168627
4, 2.4912664103775364, 2.4912664103782793, 2.4912664103782793
4, 3.675818872382579, 3.6758188723825924, 3.6758188723825924
4, 2.4653155527171364, 2.465315552717142, 2.465315552717142
4, 1.3229367116550343, 1.322936711655035, 1.322936711655035
4, 2.481476068496704, 2.481476083714551, 2.481476083714551
4, 2.6184460120062174, 2.6184460120062205, 2.6184460120062205
4, 8.60348081273239, 8.60348081273239, 8.60348081273239
4, 3.219619224288122, 4.038397932123307, 3.2196192242907182
4, 1.3653804065579185, 1.3653804065579185, 1.3653804065579185
4, 4.517895701584388, 5.424391372554997, 4.517895701584388
4, 5.215201940549647, 5.215201940549647, 5.215201940549647
4, 2.301858372319802, 2.301858372319792, 2.301858372319792
4, 1.900040270352228, 1.9000402703522297, 1.9000402703522297
4, 4.63623685913328, 4.63623685913328, 4.63623685913328
4, 4.327502154563003, 4.327502154563005, 4.327502154563005
4, 10.170498917735022, 10.170498917735022, 10.170498917735022
4, 6.075683887603384, 6.0756838876034065, 6.0756838876034065
4, 5.020291625679555, 5.0202916256795564, 5.0202916256795564
4, 4.916548309218452, 4.916548309218474, 4.916548309218474
4, 2.83584745605674, 2.8358474560579356, 2.8358474560579356
4, 4.3651842682426825, 4.3651842682426825, 4.3651842682426825
4, 5.1248532795548964, 5.124853279554902, 5.124853279554902
4, 3.2086499405940168, 3.2086499405940163, 3.2086499405940163
4, 5.827753491843925, 5.827753491843953, 5.827753491843953
4, 5.21950367322336, 5.21950367322336, 5.21950367322336
4, 3.910761074243441, 3.910761074244216, 3.910761074244216
4, 2.190950842601414, 2.1909508429205093, 2.1909508429205093
4, 5.901491324416807, 5.901491324416807, 5.901491324416807
4, 4.382075786590576, 4.382075824156553, 4.382075824156553
4, 3.1809732913970947, 3.1809733810719165, 3.1809733810719165
4, 1.5993293447362045, 1.5993293447362045, 1.5993293447362045
4, 6.857044162165609, 6.857044162165609, 6.857044162165609
5, 8.16489907297519, 8.164899072975285, 8.164899072975285
5, 3.2873738147201914, 5.225158648880482, 3.2873738147201914
5, 2.4938062630725453, 2.4938062630725453, 2.4938062630725453
5, 3.3921995162963867, 3.3921995516827406, 3.3921995516827406
5, 5.505409787392725, 6.8646832874768355, 5.505409787394646
5, 2.4487271478351036, 3.4929956379724505, 2.4487271478351036
5, 5.017692582641077, 5.017692582641093, 5.017692582641093
5, 2.4047796350148705, 2.4094033347549595, 2.4094033347549595
5, 6.687844939255745, 6.687844939255772, 6.687844939255772
5, 5.269286403540873, 5.269286403540872, 5.269286403540872
5, 8.936028240762415, 8.9360282407625, 8.936028240762498
5, 3.314658229978555, 3.3146582299785585, 3.3146582299785585
5, 4.9749725882071, 4.9749725882071, 4.9749725882071
5, 6.238936834370483, 6.238936834370483, 6.238936834370483
5, 6.926823552493062, 6.926823552493062, 6.926823552493062
5, 2.9373441641779023, 2.937344164177901, 2.937344164177901
5, 8.424198182207537, 8.424198182207695, 8.424198182207695
5, 4.88750200339592, 4.887502003395919, 4.887502003395919
5, 2.738177277613598, 2.738177277613598, 2.738177277613598
5, 3.3627195358276367, 3.362719621067157, 3.362719621067157
