ExhaustiveStarScheduler, TercioScheduler, 
0 21.47075692689976
1 21.47075692689976
2 21.47075692689976
3 21.47075692689976
4 21.47075692689976
5 21.47075692689976
6 21.47075692689976
7 21.47075692689976
8 21.47075692689976
9 21.47075692689976
2, 21.47075692689976, 21.47075692689976, 
0 20.63929264386477
1 20.63929264386477
2 20.63929264386477
3 20.63929264386477
4 20.63929264386477
5 20.63929264386477
6 20.63929264386477
7 20.63929264386477
8 20.63929264386477
9 20.63929264386477
2, 20.63929264386477, 20.63929264386477, 
0 20.382510090880015
1 20.382510090880015
2 20.382510090880015
3 20.382510090880015
4 20.382510090880015
5 20.382510090880015
6 20.382510090880015
7 20.382510090880015
8 20.382510090880015
9 20.382510090880015
2, 20.382510090880015, 20.382510090880015, 
0 20.664923004247527
1 20.664923004247527
2 20.664923004247527
3 20.664923004247527
4 20.664923004247527
5 20.664923004247527
6 20.664923004247527
7 20.664923004247527
8 20.664923004247527
9 20.664923004247527
2, 20.664923004247527, 20.664923004247527, 
0 20.669489147696577
1 20.669489147696577
2 20.669489147696577
3 20.669489147696577
4 20.669489147696577
5 20.669489147696577
6 20.669489147696577
7 20.669489147696577
8 20.669489147696577
9 20.669489147696577
2, 20.669489147696577, 20.669489147696577, 
0 21.178304158687574
1 21.178304158687574
2 21.178304158687574
3 21.178304158687574
4 21.178304158687574
5 21.178304158687574
6 21.178304158687574
7 21.178304158687574
8 21.178304158687574
9 21.178304158687574
2, 21.178304158687574, 21.178304158687574, 
0 20.243805432842887
1 20.243805432842887
2 20.243805432842887
3 20.243805432842887
4 20.243805432842887
5 20.243805432842887
6 20.243805432842887
7 20.243805432842887
8 20.243805432842887
9 20.243805432842887
2, 20.243805432842887, 20.243805432842887, 
0 20.79751108679087
1 20.79751108679087
2 20.79751108679087
3 20.79751108679087
4 20.79751108679087
5 20.79751108679087
6 20.79751108679087
7 20.79751108679087
8 20.79751108679087
9 20.79751108679087
2, 20.79751108679087, 20.79751108679087, 
0 20.942421381593817
1 20.942421381593817
2 20.942421381593817
3 20.942421381593817
4 20.942421381593817
5 20.942421381593817
6 20.942421381593817
7 20.942421381593817
8 20.942421381593817
9 20.942421381593817
2, 20.942421381593817, 20.942421381593817, 
0 21.528724365322915
1 21.528724365322915
2 21.528724365322915
3 21.528724365322915
4 21.528724365322915
5 21.528724365322915
6 21.528724365322915
7 21.528724365322915
8 21.528724365322915
9 21.528724365322915
2, 21.528724365322915, 21.528724365322915, 
0 20.96720210093023
1 20.96720210093023
2 20.96720210093023
3 20.96720210093023
4 20.96720210093023
5 20.96720210093023
6 20.96720210093023
7 20.96720210093023
8 20.96720210093023
9 20.96720210093023
2, 20.96720210093023, 20.96720210093023, 
0 20.591592208223354
1 20.591592208223354
2 20.591592208223354
3 20.591592208223354
4 20.591592208223354
5 20.591592208223354
6 20.591592208223354
7 20.591592208223354
8 20.591592208223354
9 20.591592208223354
2, 20.591592208223354, 20.591592208223354, 
0 21.436111661061943
1 21.436111661061943
2 21.436111661061943
3 21.436111661061943
4 21.436111661061943
5 21.436111661061943
6 21.436111661061943
7 21.436111661061943
8 21.436111661061943
9 21.436111661061943
2, 21.436111661061943, 21.436111661061943, 
0 20.532058283985023
1 20.532058283985023
2 20.532058283985023
3 20.532058283985023
4 20.532058283985023
5 20.532058283985023
6 20.532058283985023
7 20.532058283985023
8 20.532058283985023
9 20.532058283985023
2, 20.532058283985023, 20.532058283985023, 
0 20.15310187275449
1 20.15310187275449
2 20.15310187275449
3 20.15310187275449
4 20.15310187275449
5 20.15310187275449
6 20.15310187275449
7 20.15310187275449
8 20.15310187275449
9 20.15310187275449
2, 20.15310187275449, 20.15310187275449, 
0 20.839280476073444
1 20.839280476073444
2 20.839280476073444
3 20.839280476073444
4 20.839280476073444
5 20.839280476073444
6 20.839280476073444
7 20.839280476073444
8 20.839280476073444
9 20.839280476073444
2, 20.839280476073444, 20.839280476073444, 
0 20.952587601497214
1 20.952587601497214
2 20.952587601497214
3 20.952587601497214
4 20.952587601497214
5 20.952587601497214
6 20.952587601497214
7 20.952587601497214
8 20.952587601497214
9 20.952587601497214
2, 20.952587601497214, 20.952587601497214, 
0 20.972203291430297
1 20.972203291430297
2 20.972203291430297
3 20.972203291430297
4 20.972203291430297
5 20.972203291430297
6 20.972203291430297
7 20.972203291430297
8 20.972203291430297
9 20.972203291430297
2, 20.972203291430297, 20.972203291430297, 
0 20.729731422576005
1 20.729731422576005
2 20.729731422576005
3 20.729731422576005
4 20.729731422576005
5 20.729731422576005
6 20.729731422576005
7 20.729731422576005
8 20.729731422576005
9 20.729731422576005
2, 20.729731422576005, 20.729731422576005, 
0 20.645735258254003
1 20.645735258254003
2 20.645735258254003
3 20.645735258254003
4 20.645735258254003
5 20.645735258254003
6 20.645735258254003
7 20.645735258254003
8 20.645735258254003
9 20.645735258254003
2, 20.645735258254003, 20.645735258254003, 
0 20.83709388305698
1 20.83709388305698
2 20.83709388305698
3 20.83709388305698
4 20.83709388305698
5 20.83709388305698
6 20.83709388305698
7 20.83709388305698
8 20.83709388305698
9 20.83709388305698
2, 20.83709388305698, 20.83709388305698, 
0 20.93946069927955
1 20.93946069927955
2 20.93946069927955
3 20.93946069927955
4 20.93946069927955
5 20.93946069927955
6 20.93946069927955
7 20.93946069927955
8 20.93946069927955
9 20.93946069927955
2, 20.93946069927955, 20.93946069927955, 
0 20.41612592801836
1 20.41612592801836
2 20.41612592801836
3 20.41612592801836
4 20.41612592801836
5 20.41612592801836
6 20.41612592801836
7 20.41612592801836
8 20.41612592801836
9 20.41612592801836
2, 20.41612592801836, 20.41612592801836, 
0 20.047401547039016
1 20.047401547039016
2 20.047401547039016
3 20.047401547039016
4 20.047401547039016
5 20.047401547039016
6 20.047401547039016
7 20.047401547039016
8 20.047401547039016
9 20.047401547039016
2, 20.047401547039016, 20.047401547039016, 
0 20.145756427936973
1 20.145756427936973
2 20.145756427936973
3 20.145756427936973
4 20.145756427936973
5 20.145756427936973
6 20.145756427936973
7 20.145756427936973
8 20.145756427936973
9 20.145756427936973
2, 20.145756427936973, 20.145756427936973, 
0 20.6324190982658
1 20.6324190982658
2 20.6324190982658
3 20.6324190982658
4 20.6324190982658
5 20.6324190982658
6 20.6324190982658
7 20.6324190982658
8 20.6324190982658
9 20.6324190982658
2, 20.6324190982658, 20.6324190982658, 
0 20.661112528318522
1 20.661112528318522
2 20.661112528318522
3 20.661112528318522
4 20.661112528318522
5 20.661112528318522
6 20.661112528318522
7 20.661112528318522
8 20.661112528318522
9 20.661112528318522
2, 20.661112528318522, 20.661112528318522, 
0 20.19560366708294
1 20.19560366708294
2 20.19560366708294
3 20.19560366708294
4 20.19560366708294
5 20.19560366708294
6 20.19560366708294
7 20.19560366708294
8 20.19560366708294
9 20.19560366708294
2, 20.19560366708294, 20.19560366708294, 
0 20.104317345780142
1 20.104317345780142
2 20.104317345780142
3 20.104317345780142
4 20.104317345780142
5 20.104317345780142
6 20.104317345780142
7 20.104317345780142
8 20.104317345780142
9 20.104317345780142
2, 20.104317345780142, 20.104317345780142, 
0 20.590307505941198
1 20.590307505941198
2 20.590307505941198
3 20.590307505941198
4 20.590307505941198
5 20.590307505941198
6 20.590307505941198
7 20.590307505941198
8 20.590307505941198
9 20.590307505941198
2, 20.590307505941198, 20.590307505941198, 
0 21.783098817236436
1 21.783098817236436
2 21.783098817236436
3 21.783098817236436
4 21.783098817236436
5 21.783098817236436
6 21.783098817236436
7 21.783098817236436
8 21.783098817236436
9 21.783098817236436
2, 21.783098817236436, 21.783098817236436, 
0 20.61699876785651
1 20.61699876785651
2 20.61699876785651
3 20.61699876785651
4 20.61699876785651
5 20.61699876785651
6 20.61699876785651
7 20.61699876785651
8 20.61699876785651
9 20.61699876785651
2, 20.61699876785651, 20.61699876785651, 
0 21.091096186340387
1 21.091096186340387
2 21.091096186340387
3 21.091096186340387
4 21.091096186340387
5 21.091096186340387
6 21.091096186340387
7 21.091096186340387
8 21.091096186340387
9 21.091096186340387
2, 21.091096186340387, 21.091096186340387, 
0 20.67197746671854
1 20.67197746671854
2 20.67197746671854
3 20.67197746671854
4 20.67197746671854
5 20.67197746671854
6 20.67197746671854
7 20.67197746671854
8 20.67197746671854
9 20.67197746671854
2, 20.67197746671854, 20.67197746671854, 
0 20.73315667788019
1 20.73315667788019
2 20.73315667788019
3 20.73315667788019
4 20.73315667788019
5 20.73315667788019
6 20.73315667788019
7 20.73315667788019
8 20.73315667788019
9 20.73315667788019
2, 20.73315667788019, 20.73315667788019, 
0 20.874168763813156
1 20.874168763813156
2 20.874168763813156
3 20.874168763813156
4 20.874168763813156
5 20.874168763813156
6 20.874168763813156
7 20.874168763813156
8 20.874168763813156
9 20.874168763813156
2, 20.874168763813156, 20.874168763813156, 
0 20.659673659641857
1 20.659673659641857
2 20.659673659641857
3 20.659673659641857
4 20.659673659641857
5 20.659673659641857
6 20.659673659641857
7 20.659673659641857
8 20.659673659641857
9 20.659673659641857
2, 20.659673659641857, 20.659673659641857, 
0 20.95741016264583
1 20.95741016264583
2 20.95741016264583
3 20.95741016264583
4 20.95741016264583
5 20.95741016264583
6 20.95741016264583
7 20.95741016264583
8 20.95741016264583
9 20.95741016264583
2, 20.95741016264583, 20.95741016264583, 
0 20.777231307645188
1 20.777231307645188
2 20.777231307645188
3 20.777231307645188
4 20.777231307645188
5 20.777231307645188
6 20.777231307645188
7 20.777231307645188
8 20.777231307645188
9 20.777231307645188
2, 20.777231307645188, 20.777231307645188, 
0 20.482801380760407
1 20.482801380760407
2 20.482801380760407
3 20.482801380760407
4 20.482801380760407
5 20.482801380760407
6 20.482801380760407
7 20.482801380760407
8 20.482801380760407
9 20.482801380760407
2, 20.482801380760407, 20.482801380760407, 
0 21.020786450950677
1 21.020786450950677
2 21.020786450950677
3 21.020786450950677
4 21.020786450950677
5 21.020786450950677
6 21.020786450950677
7 21.020786450950677
8 21.020786450950677
9 21.020786450950677
2, 21.020786450950677, 21.020786450950677, 
0 20.59292291938797
1 20.59292291938797
2 20.59292291938797
3 20.59292291938797
4 20.59292291938797
5 20.59292291938797
6 20.59292291938797
7 20.59292291938797
8 20.59292291938797
9 20.59292291938797
2, 20.59292291938797, 20.59292291938797, 
0 20.22439314726865
1 20.22439314726865
2 20.22439314726865
3 20.22439314726865
4 20.22439314726865
5 20.22439314726865
6 20.22439314726865
7 20.22439314726865
8 20.22439314726865
9 20.22439314726865
2, 20.22439314726865, 20.22439314726865, 
0 20.48779823393673
1 20.48779823393673
2 20.48779823393673
3 20.48779823393673
4 20.48779823393673
5 20.48779823393673
6 20.48779823393673
7 20.48779823393673
8 20.48779823393673
9 20.48779823393673
2, 20.48779823393673, 20.48779823393673, 
0 20.46858008670519
1 20.46858008670519
2 20.46858008670519
3 20.46858008670519
4 20.46858008670519
5 20.46858008670519
6 20.46858008670519
7 20.46858008670519
8 20.46858008670519
9 20.46858008670519
2, 20.46858008670519, 20.46858008670519, 
0 20.750434214174607
1 20.750434214174607
2 20.750434214174607
3 20.750434214174607
4 20.750434214174607
5 20.750434214174607
6 20.750434214174607
7 20.750434214174607
8 20.750434214174607
9 20.750434214174607
2, 20.750434214174607, 20.750434214174607, 
0 20.708026214836522
1 20.708026214836522
2 20.708026214836522
3 20.708026214836522
4 20.708026214836522
5 20.708026214836522
6 20.708026214836522
7 20.708026214836522
8 20.708026214836522
9 20.708026214836522
2, 20.708026214836522, 20.708026214836522, 
0 20.91056606492318
1 20.91056606492318
2 20.91056606492318
3 20.91056606492318
4 20.91056606492318
5 20.91056606492318
6 20.91056606492318
7 20.91056606492318
8 20.91056606492318
9 20.91056606492318
2, 20.91056606492318, 20.91056606492318, 
0 20.262749997463033
1 20.262749997463033
2 20.262749997463033
3 20.262749997463033
4 20.262749997463033
5 20.262749997463033
6 20.262749997463033
7 20.262749997463033
8 20.262749997463033
9 20.262749997463033
2, 20.262749997463033, 20.262749997463033, 
0 20.613078459932716
1 20.613078459932716
2 20.613078459932716
3 20.613078459932716
4 20.613078459932716
5 20.613078459932716
6 20.613078459932716
7 20.613078459932716
8 20.613078459932716
9 20.613078459932716
2, 20.613078459932716, 20.613078459932716, 
0 20.606802049894362
1 20.606802049894362
2 20.606802049894362
3 20.606802049894362
4 20.606802049894362
5 20.606802049894362
6 20.606802049894362
7 20.606802049894362
8 20.606802049894362
9 20.606802049894362
2, 20.606802049894362, 20.606802049894362, 
0 20.435170199064107
1 20.435170199064107
2 20.435170199064107
3 20.435170199064107
4 20.435170199064107
5 20.435170199064107
6 20.435170199064107
7 20.435170199064107
8 20.435170199064107
9 20.435170199064107
2, 20.435170199064107, 20.435170199064107, 
0 20.82629622392419
1 20.82629622392419
2 20.82629622392419
3 20.82629622392419
4 20.82629622392419
5 20.82629622392419
6 20.82629622392419
7 20.82629622392419
8 20.82629622392419
9 20.82629622392419
2, 20.82629622392419, 20.82629622392419, 
0 21.01023151885211
1 21.01023151885211
2 21.01023151885211
3 21.01023151885211
4 21.01023151885211
5 21.01023151885211
6 21.01023151885211
7 21.01023151885211
8 21.01023151885211
9 21.01023151885211
2, 21.01023151885211, 21.01023151885211, 
0 20.913308891137138
1 20.913308891137138
2 20.913308891137138
3 20.913308891137138
4 20.913308891137138
5 20.913308891137138
6 20.913308891137138
7 20.913308891137138
8 20.913308891137138
9 20.913308891137138
2, 20.913308891137138, 20.913308891137138, 
0 20.808931417671293
1 20.808931417671293
2 20.808931417671293
3 20.808931417671293
4 20.808931417671293
5 20.808931417671293
6 20.808931417671293
7 20.808931417671293
8 20.808931417671293
9 20.808931417671293
2, 20.808931417671293, 20.808931417671293, 
0 21.183850054122843
1 21.183850054122843
2 21.183850054122843
3 21.183850054122843
4 21.183850054122843
5 21.183850054122843
6 21.183850054122843
7 21.183850054122843
8 21.183850054122843
9 21.183850054122843
2, 21.183850054122843, 21.183850054122843, 
0 20.34915727613651
1 20.34915727613651
2 20.34915727613651
3 20.34915727613651
4 20.34915727613651
5 20.34915727613651
6 20.34915727613651
7 20.34915727613651
8 20.34915727613651
9 20.34915727613651
2, 20.34915727613651, 20.34915727613651, 
0 20.337132328993473
1 20.337132328993473
2 20.337132328993473
3 20.337132328993473
4 20.337132328993473
5 20.337132328993473
6 20.337132328993473
7 20.337132328993473
8 20.337132328993473
9 20.337132328993473
2, 20.337132328993473, 20.337132328993473, 
0 20.6841768103464
1 20.6841768103464
2 20.6841768103464
3 20.6841768103464
4 20.6841768103464
5 20.6841768103464
6 20.6841768103464
7 20.6841768103464
8 20.6841768103464
9 20.6841768103464
2, 20.6841768103464, 20.6841768103464, 
0 21.047434734801676
1 21.047434734801676
2 21.047434734801676
3 21.047434734801676
4 21.047434734801676
5 21.047434734801676
6 21.047434734801676
7 21.047434734801676
8 21.047434734801676
9 21.047434734801676
2, 21.047434734801676, 21.047434734801676, 
0 21.26292741982178
1 21.26292741982178
2 21.26292741982178
3 21.26292741982178
4 21.26292741982178
5 21.26292741982178
6 21.26292741982178
7 21.26292741982178
8 21.26292741982178
9 21.26292741982178
2, 21.26292741982178, 21.26292741982178, 
0 20.920933242582755
1 20.920933242582755
2 20.920933242582755
3 20.920933242582755
4 20.920933242582755
5 20.920933242582755
6 20.920933242582755
7 20.920933242582755
8 20.920933242582755
9 20.920933242582755
2, 20.920933242582755, 20.920933242582755, 
0 20.974776391170934
1 20.974776391170934
2 20.974776391170934
3 20.974776391170934
4 20.974776391170934
5 20.974776391170934
6 20.974776391170934
7 20.974776391170934
8 20.974776391170934
9 20.974776391170934
2, 20.974776391170934, 20.974776391170934, 
0 20.447502312258603
1 20.447502312258603
2 20.447502312258603
3 20.447502312258603
4 20.447502312258603
5 20.447502312258603
6 20.447502312258603
7 20.447502312258603
8 20.447502312258603
9 20.447502312258603
2, 20.447502312258603, 20.447502312258603, 
0 20.236493986018854
1 20.236493986018854
2 20.236493986018854
3 20.236493986018854
4 20.236493986018854
5 20.236493986018854
6 20.236493986018854
7 20.236493986018854
8 20.236493986018854
9 20.236493986018854
2, 20.236493986018854, 20.236493986018854, 
0 20.771059132224465
1 20.771059132224465
2 20.771059132224465
3 20.771059132224465
4 20.771059132224465
5 20.771059132224465
6 20.771059132224465
7 20.771059132224465
8 20.771059132224465
9 20.771059132224465
2, 20.771059132224465, 20.771059132224465, 
0 21.17198351130008
1 21.17198351130008
2 21.17198351130008
3 21.17198351130008
4 21.17198351130008
5 21.17198351130008
6 21.17198351130008
7 21.17198351130008
8 21.17198351130008
9 21.17198351130008
2, 21.17198351130008, 21.17198351130008, 
0 21.47648051633964
1 21.47648051633964
2 21.47648051633964
3 21.47648051633964
4 21.47648051633964
5 21.47648051633964
6 21.47648051633964
7 21.47648051633964
8 21.47648051633964
9 21.47648051633964
2, 21.47648051633964, 21.47648051633964, 
0 20.593065542133314
1 20.593065542133314
2 20.593065542133314
3 20.593065542133314
4 20.593065542133314
5 20.593065542133314
6 20.593065542133314
7 20.593065542133314
8 20.593065542133314
9 20.593065542133314
2, 20.593065542133314, 20.593065542133314, 
0 20.46770902454898
1 20.46770902454898
2 20.46770902454898
3 20.46770902454898
4 20.46770902454898
5 20.46770902454898
6 20.46770902454898
7 20.46770902454898
8 20.46770902454898
9 20.46770902454898
2, 20.46770902454898, 20.46770902454898, 
0 20.68698511108704
1 20.68698511108704
2 20.68698511108704
3 20.68698511108704
4 20.68698511108704
5 20.68698511108704
6 20.68698511108704
7 20.68698511108704
8 20.68698511108704
9 20.68698511108704
2, 20.68698511108704, 20.68698511108704, 
0 30.778526327048212
1 30.778526327048212
2 30.778526327048212
3 30.778526327048212
4 30.778526327048212
5 30.778526327048212
6 30.778526327048212
7 30.778526327048212
8 30.778526327048212
9 30.778526327048212
3, 30.778526327048212, 30.778526327048212, 
0 31.50084681281674
1 31.50084681281674
2 31.50084681281674
3 31.50084681281674
4 31.50084681281674
5 31.50084681281674
6 31.50084681281674
7 31.50084681281674
8 31.50084681281674
9 31.50084681281674
3, 31.50084681281674, 31.50084681281674, 
0 31.495518232760343
1 31.495518232760343
2 31.495518232760343
3 31.495518232760343
4 31.495518232760343
5 31.495518232760343
6 31.495518232760343
7 31.495518232760343
8 31.495518232760343
9 31.495518232760343
3, 31.495518232760343, 31.495518232760343, 
0 21.513175514015558
1 21.513175514015558
2 21.513175514015558
3 21.513175514015558
4 21.513175514015558
5 21.513175514015558
6 21.513175514015558
7 21.513175514015558
8 21.513175514015558
9 21.513175514015558
3, 21.513175514015558, 21.513175514015558, 
0 30.885360704093944
1 30.885360704093944
2 30.885360704093944
3 30.885360704093944
4 30.885360704093944
5 30.885360704093944
6 30.885360704093944
7 30.885360704093944
8 30.885360704093944
9 30.885360704093944
3, 30.885360704093944, 30.885360704093944, 
0 21.10151057576222
1 21.10151057576222
2 21.10151057576222
3 21.10151057576222
4 21.10151057576222
5 21.10151057576222
6 21.10151057576222
7 21.10151057576222
8 21.10151057576222
9 21.10151057576222
3, 21.10151057576222, 21.10151057576222, 
0 21.800476979007566
1 21.800476979007566
2 21.800476979007566
3 21.800476979007566
4 21.800476979007566
5 21.800476979007566
6 21.800476979007566
7 21.800476979007566
8 21.800476979007566
9 21.800476979007566
3, 21.800476979007566, 21.800476979007566, 
0 21.58851212792905
1 21.58851212792905
2 21.58851212792905
3 21.58851212792905
4 21.58851212792905
5 21.58851212792905
6 21.58851212792905
7 21.58851212792905
8 21.58851212792905
9 21.58851212792905
3, 21.58851212792905, 21.58851212792905, 
0 20.851696603521873
1 20.851696603521873
2 20.851696603521873
3 20.851696603521873
4 20.851696603521873
5 20.851696603521873
6 20.851696603521873
7 20.851696603521873
8 20.851696603521873
9 20.851696603521873
3, 20.851696603521873, 20.851696603521873, 
0 21.3264571300806
1 21.3264571300806
2 21.3264571300806
3 21.3264571300806
4 21.3264571300806
5 21.3264571300806
6 21.3264571300806
7 21.3264571300806
8 21.3264571300806
9 21.3264571300806
3, 21.3264571300806, 21.3264571300806, 
0 20.82322913961074
1 20.82322913961074
2 20.82322913961074
3 20.82322913961074
4 20.82322913961074
5 20.82322913961074
6 20.82322913961074
7 20.82322913961074
8 20.82322913961074
9 20.82322913961074
3, 20.82322913961074, 20.82322913961074, 
0 30.98472638131945
1 30.98472638131945
2 30.98472638131945
3 30.98472638131945
4 30.98472638131945
5 30.98472638131945
6 30.98472638131945
7 30.98472638131945
8 30.98472638131945
9 30.98472638131945
3, 30.98472638131945, 30.98472638131945, 
0 32.274503984674105
1 32.274503984674105
2 32.274503984674105
3 32.274503984674105
4 32.274503984674105
5 32.274503984674105
6 32.274503984674105
7 32.274503984674105
8 32.274503984674105
9 32.274503984674105
3, 32.274503984674105, 32.274503984674105, 
0 30.717694093976014
1 30.717694093976014
2 30.717694093976014
3 30.717694093976014
4 30.717694093976014
5 30.717694093976014
6 30.717694093976014
7 30.717694093976014
8 30.717694093976014
9 30.717694093976014
3, 30.717694093976014, 30.717694093976014, 
0 21.045787555503086
1 21.045787555503086
2 21.045787555503086
3 21.045787555503086
