MILPScheduler, ExhaustiveStarScheduler, TercioScheduler, 
2, 20.693141154326717, 20.693141154326717, 20.693141154326717, 
2, 21.172171716720694, 21.172171716720694, 21.172171716720694, 
2, 20.9865133099741, 20.9865133099741, 20.9865133099741, 
2, 20.976250039317158, 20.976250039317158, 20.976250039317158, 
2, 20.926395026047825, 20.926395026047825, 20.926395026047825, 
2, 20.556449851094897, 20.556449851094897, 20.556449851094897, 
2, 21.685319899526867, 21.685319899526867, 21.685319899526867, 
2, 20.412884583785672, 20.412884583785672, 20.412884583785672, 
2, 20.837437590773515, 20.837437590773515, 20.837437590773515, 
2, 21.333755616567466, 21.333755616567466, 21.333755616567466, 
2, 20.78100047294667, 20.78100047294667, 20.78100047294667, 
2, 20.85171239629802, 20.85171239629802, 20.85171239629802, 
2, 21.079783368009764, 21.079783368009764, 21.079783368009764, 
2, 20.139177372670076, 20.139177372670076, 20.139177372670076, 
2, 20.848663983658845, 20.848663983658845, 20.848663983658845, 
2, 20.567732977134987, 20.567732977134987, 20.567732977134987, 
2, 20.45946592940326, 20.45946592940326, 20.45946592940326, 
2, 20.931571584367866, 20.931571584367866, 20.931571584367866, 
2, 21.397503299593282, 21.397503299593282, 21.397503299593282, 
2, 21.335007472797543, 21.335007472797543, 21.335007472797543, 
2, 20.5551711107154, 20.5551711107154, 20.5551711107154, 
2, 20.74405166336995, 20.74405166336995, 20.74405166336995, 
2, 20.925573265606037, 20.925573265606037, 20.925573265606037, 
2, 20.757122505758865, 20.757122505758865, 20.757122505758865, 
2, 20.8690957099123, 20.8690957099123, 20.8690957099123, 
2, 20.709378530061393, 20.709378530061393, 20.709378530061393, 
2, 20.665793969812697, 20.665793969812697, 20.665793969812697, 
2, 20.767214233383406, 20.767214233383406, 20.767214233383406, 
2, 20.783358227679138, 20.783358227679138, 20.783358227679138, 
2, 21.58535121268811, 21.58535121268811, 21.58535121268811, 
2, 20.68853508277352, 20.68853508277352, 20.68853508277352, 
2, 20.954092277237958, 20.954092277237958, 20.954092277237958, 
2, 20.926045819345088, 20.926045819345088, 20.926045819345088, 
2, 20.78019760300399, 20.78019760300399, 20.78019760300399, 
2, 21.01120763439082, 21.01120763439082, 21.01120763439082, 
2, 21.28689702195269, 21.28689702195269, 21.28689702195269, 
2, 20.58877674098128, 20.58877674098128, 20.58877674098128, 
2, 21.50301942427044, 21.50301942427044, 21.50301942427044, 
2, 21.500454706997175, 21.500454706997175, 21.500454706997175, 
2, 20.66585685898005, 20.66585685898005, 20.66585685898005, 
2, 20.370402231974836, 20.370402231974836, 20.370402231974836, 
2, 20.663910233859283, 20.663910233859283, 20.663910233859283, 
2, 21.018942127993103, 21.018942127993103, 21.018942127993103, 
2, 20.29899691456267, 20.29899691456267, 20.29899691456267, 
2, 21.3436690384822, 21.3436690384822, 21.3436690384822, 
2, 20.64989166263655, 20.64989166263655, 20.64989166263655, 
2, 20.90588025713047, 20.90588025713047, 20.90588025713047, 
2, 21.1955727962883, 21.1955727962883, 21.1955727962883, 
2, 20.923066255346775, 20.923066255346775, 20.923066255346775, 
2, 20.010106890125783, 20.010106890125783, 20.010106890125783, 
2, 20.742958344808045, 20.742958344808045, 20.742958344808045, 
2, 20.875726054487444, 20.875726054487444, 20.875726054487444, 
2, 21.23232408767608, 21.23232408767608, 21.23232408767608, 
