MILP, Tercio, Search
5, 4.607930446016372, 4.607930446016381, 4.607930446016381
5, 4.0634783488091895, 4.0634783488091895, 4.0634783488091895
5, 7.0136559197208435, 7.013655920522263, 7.013655920522263
5, 3.130523920059204, 3.130523923087211, 3.130523923087211
5, 8.895709234599991, 8.895709234599991, 8.895709234599991
5, 4.595460653305054, 4.595460765034604, 4.595460765034604
5, 2.441319293518797, 2.441319293518797, 2.441319293518797
5, 3.387870430734241, 3.387870430734241, 3.387870430734241
5, 4.0824737185302755, 4.08247371853029, 4.08247371853029
5, 3.59795784964016, 3.5979578501020466, 3.5979578501020466
5, 5.285139870868252, 5.285139870868274, 5.285139870868274
5, 5.113570654427903, 5.113570654427903, 5.113570654427903
5, 6.986534860105941, 6.986534860105941, 6.986534860105941
5, 2.8116769806434743, 3.0050703446574776, 2.8116769806434743
5, 2.7117054186350646, 2.711705418637568, 2.711705418637568
5, 7.6563004807547195, 9.289163321480894, 7.656300481620402
5, 5.950031337868466, 5.9500313378684755, 5.9500313378684755
5, 8.660518939940394, 8.660518939940514, 8.660518939940514
5, 2.5533267107526614, 2.553326710752661, 2.553326710752661
5, 5.476165669427173, 5.4761656694271785, 5.4761656694271785
5, 8.399759604034799, 11.28929458722077, 8.399759604034859
5, 3.6892275029541404, 3.6892275029541404, 3.6892275029541404
5, 7.072060284353482, 7.072060284353482, 7.072060284353482
5, 1.8272215529281473, 1.8272215529281473, 1.8272215529281473
5, 3.9134845828215887, 5.384467252015392, 3.9134845828215887
5, 7.611186053671727, 9.121096124325277, 7.611186053671998
5, 2.5841935212952123, 2.584193521295188, 2.584193521295188
5, 5.172056918899117, 5.172056918899124, 5.172056918899124
5, 6.630610000061575, 6.630610000061575, 6.630610000061575
5, 4.200903956983194, 4.200903956983194, 4.200903956983194
5, 9.039869338054952, 9.039869338055025, 9.039869338055025
5, 4.079899338087667, 4.079899338087667, 4.079899338087667
5, 2.068663515035732, 2.0686635150364037, 2.0686635150364037
5, 4.706399310205577, 4.706399310205606, 4.706399310205606
5, 2.895293164533557, 2.895293164533779, 2.895293164533779
5, 2.694124893330626, 2.6941248933306454, 2.6941248933306454
5, 5.961237395859893, 5.961237395859893, 5.961237395859893
5, 7.018197280677325, 7.018197280677375, 7.018197280677375
5, 4.886782814009602, 4.886782814009605, 4.886782814009605
5, 3.856756493542795, 3.8567564935439935, 3.8567564935439935
5, 4.476035453296995, 4.476035453296996, 4.476035453296996
5, 5.108922867134143, 5.680851894628573, 5.108922867134212
5, 2.967870864439389, 2.967870864439391, 2.967870864439391
5, 2.0057452385675334, 2.0057452385675356, 2.0057452385675356
5, 7.088785369187941, 7.0887853691892975, 7.0887853691892975
5, 5.176959505069589, 5.176959505069609, 5.176959505069609
5, 4.675243729086697, 6.905873276151761, 4.675243729088828
5, 4.45757021985441, 4.457570219854453, 4.457570219854453
5, 3.13217791947332, 3.13217791947332, 3.13217791947332
5, 6.626047594899191, 9.775481839807647, 6.626047594899212
5, 8.95816802138194, 8.958168021381939, 8.958168021381939
5, 6.013608848252069, 6.013608848252069, 6.013608848252069
5, 6.096619757506696, 6.096619757506703, 6.096619757506703
5, 3.803538233836667, 3.8035382338366697, 3.8035382338366697
5, 3.9438538249475146, 3.943853824947521, 3.943853824947521
5, 5.214431839624934, 5.214431839625003, 5.214431839625003
5, 3.754847968340217, 3.754847968340217, 3.754847968340217
5, 5.01959284983999, 5.019592849840068, 5.019592849840068
5, 2.0009764777688526, 2.1424568198724288, 2.000976477769994
5, 4.0648499375081055, 4.0648499375081215, 4.0648499375081215
5, 2.032279954024105, 2.03227995402617, 2.03227995402617
5, 8.807747706564337, 8.80774770656445, 8.80774770656445
5, 4.839849315782834, 4.839849315784705, 4.839849315784705
5, 5.947539829704232, 5.9475398297042945, 5.9475398297042945
5, 4.9428445477645715, 4.942844547764599, 4.942844547764599
5, 6.703536748886108, 6.703536766073006, 6.703536766073006
5, 4.879057518069844, 6.100553063168318, 4.879057518069844
5, 5.464868783950806, 5.464868792520088, 5.464868792520088
